RTecho2_rleftMotor	RTcombinedTSNR_rleftMotor	RTcombinedT2STAR_rleftMotor	RTcombinedTE_rleftMotor	RTcombinedRTt2star_rleftMotor	RTt2starFIT_rleftMotor	RTs0FIT_rleftMotor	RTecho2_rbilateralAmygdala	RTcombinedTSNR_rbilateralAmygdala	RTcombinedT2STAR_rbilateralAmygdala	RTcombinedTE_rbilateralAmygdala	RTcombinedRTt2star_rbilateralAmygdala	RTt2starFIT_rbilateralAmygdala	RTs0FIT_rbilateralAmygdala	RTecho2_rfusiformGyrus	RTcombinedTSNR_rfusiformGyrus	RTcombinedT2STAR_rfusiformGyrus	RTcombinedTE_rfusiformGyrus	RTcombinedRTt2star_rfusiformGyrus	RTt2starFIT_rfusiformGyrus	RTs0FIT_rfusiformGyrus	RTecho2_FWE	RTcombinedTSNR_FWE	RTcombinedT2STAR_FWE	RTcombinedTE_FWE	RTcombinedRTt2star_FWE	RTt2starFIT_FWE	RTs0FIT_FWE	RTecho2_noFWE	RTcombinedTSNR_noFWE	RTcombinedT2STAR_noFWE	RTcombinedTE_noFWE	RTcombinedRTt2star_noFWE	RTt2starFIT_noFWE	RTs0FIT_noFWE	RTecho2_AND	RTcombinedTSNR_AND	RTcombinedT2STAR_AND	RTcombinedTE_AND	RTcombinedRTt2star_AND	RTt2starFIT_AND	RTs0FIT_AND	RTecho2_OR	RTcombinedTSNR_OR	RTcombinedT2STAR_OR	RTcombinedTE_OR	RTcombinedRTt2star_OR	RTt2starFIT_OR	RTs0FIT_OR
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	2.8421709430404e-14	8.526512829121201e-14	-2.8421709430404e-14	7.105427357600999e-14	0.0	7.105427357600999e-14	4.2632564145606005e-14	2.8421709430404e-14	0.0	2.8421709430404e-14	0.0	2.8421709430404e-14	4.2632564145606005e-14	0.0	2.8421709430404e-14	2.8421709430404e-14	2.8421709430404e-14	-2.8421709430404e-14	0.0	4.2632564145606005e-14	-2.8421709430404e-14	7.105427357600999e-14	4.2632564145606005e-14	4.2632564145606005e-14	-1.4210854715202e-14	-2.8421709430404e-14	2.8421709430404e-14	2.8421709430404e-14	0.0	2.8421709430404e-14	2.8421709430404e-14	0.0	0.0	4.2632564145606005e-14	0.0	0.0	4.2632564145606005e-14	-2.8421709430404e-14	4.2632564145606005e-14	7.105427357600999e-14	0.0	0.0	7.105427357600999e-14	8.526512829121201e-14	4.2632564145606005e-14	0.0	4.2632564145606005e-14
0.339468981400074	0.315986143584922	0.33191526291915396	0.329991274988089	0.309331986492097	0.0169366704310789	0.0016098594363853599	0.09143246362235401	0.092658675528611	0.0893172233983961	0.0836038802973604	0.0858476275501943	-0.0809499183973941	0.23703366426064998	-0.0472690706955774	-0.0356061345793535	-0.0447974137935319	-0.0403954874938677	-0.0421382301803419	-0.0155307697564382	-0.119850259973788	0.0807006220173747	0.0719630321253817	0.0758362884282633	0.0796206736596474	0.0701193768072699	0.0874975334258323	0.0130504926932957	0.0674342417095204	0.0645450510778716	0.0674466017714224	0.0688926462601529	0.0630040412337678	0.0482752547174954	0.0217917842810493	0.0803760138104508	0.0654094442464412	0.0700729099713442	0.0723288200939294	0.0618473197950209	0.0616674895202181	-0.00949459323203428	0.07806935187464599	0.07087108070878399	0.07444782281500299	0.0777201216893104	0.0693965995617702	0.0667696048587629	0.0264039695499605
-0.20089024821479	-0.184773562453387	-0.19364025924536998	-0.20618463028212397	-0.16322456112357	-0.1065743005543	-0.3515499786254	-0.0713470029507448	-0.0532438445206935	-0.052707780190417004	-0.0765682555077092	-0.0890737406179909	-0.264849426997131	-0.5756143065228371	-0.087714010915974	-0.0687728024062864	-0.0884124136676547	-0.0747001825977804	-0.091134359482453	-0.0296914986832917	-0.568832621560389	-0.0631304614916957	-0.0521390218743676	-0.0581863153781939	-0.071250129947515	-0.0424884672050894	-0.074502375231873	0.136743296364699	-0.0642353402695619	-0.050051974254102995	-0.0563919019347878	-0.0697142974673568	-0.0412356638032207	-0.15978846160970803	0.0968128433868287	-0.055987221982619	-0.0474706173511663	-0.0538419635770566	-0.0643422490438326	-0.0430136207270095	-0.14994791731766102	0.102444683199394	-0.0619645845828529	-0.04869768672087099	-0.0544259133477283	-0.0677672624445904	-0.0378006577348486	-0.0828651453260676	0.10959357905449
0.0244674019019016	0.0501134748777332	0.0490246914600618	0.0598445942998183	0.0616016102216577	0.29631431113719503	1.14640517913953	-0.250333015056043	-0.24918214173986497	-0.24069111308627103	-0.28605561448409805	-0.184552337089841	-0.378064837431836	0.25027944206581804	-0.0476801472169797	-0.0301916428832811	-0.0763883856340755	-0.0431925131520927	-0.0319574838713237	0.0098601476147735	0.11923562770530802	0.0501299385826002	0.0597589661663847	0.0585300943033928	0.0571753770489494	0.0579303271276927	0.131542062905083	-0.0704234801228409	0.0436872125837056	0.0531020459256411	0.0510474197560598	0.0500872680387232	0.053791351418937004	0.18376869966492398	-0.0324052505331167	0.0494521832108887	0.0486100407584189	0.0481731735983146	0.0488729497287466	0.0444906327317796	0.10024867165910199	-0.0906683716122814	0.04351041949742299	0.0525644577199245	0.0510062095667934	0.0490845189837046	0.0516204726655758	0.126672271055625	-0.0520038248664463
-0.108609105683982	-0.15687480832721698	-0.171800176973804	-0.14812455138824998	-0.133382831772678	0.19870678976256798	-0.76367290588567	0.151004751581326	0.12299268541336501	0.0902071799663133	0.0745830930000295	0.0659272993784157	-0.132411318210345	-0.7730103061381608	0.27398473643836496	0.271717595016099	0.234297825403644	0.283933559430977	0.241589089997518	0.27971899571109304	-0.746583725584387	0.167118367356565	0.159723555165073	0.164969733008775	0.179306195679047	0.14233374339458701	0.343104712355299	-0.0623856490523309	0.18475388560130998	0.167913015146894	0.171452002569538	0.185391061473197	0.150129314225396	0.32432201801384497	-0.0501328426746568	0.216239188273534	0.216934653168607	0.22573539413870897	0.24407491624998603	0.201815266270117	0.45591108107170397	-0.126893675143833	0.15965386466749	0.151040343081021	0.15613755168079999	0.17006282660081196	0.13645088536151198	0.333526067532404	-0.0758592395224582
0.380488074901947	0.33555889438918	0.35628536190748206	0.36763183566563395	0.3271858313389939	0.413870465516823	0.8044220528010021	0.43855784673254994	0.35968646351929606	0.380380217064101	0.376019279311009	0.3912263254877079	-0.10406834484862801	0.327272584749977	0.132356299415548	0.0819684353735965	0.0912300685621261	0.11098307415086599	0.047239441619368	0.0532570589870147	-0.43154175734864003	0.295992403150166	0.27046350497481303	0.27661560653832895	0.289064326354406	0.26275032204819104	0.335396335509316	0.132654209907685	0.26209797941668	0.23611040299383	0.24030376585702104	0.250177786259883	0.229943794517197	0.332413236639084	-0.0186251534941846	0.30818693489229104	0.29793533232297903	0.30996756038265993	0.32934620636532896	0.28594334651394604	0.5091066710448621	0.21489836847902696	0.256585646904938	0.23695358194129298	0.24306168317103502	0.25286390997256103	0.232834835960261	0.331214857814842	0.127017222144261
-0.144108868250399	-0.140389843837212	-0.13433721793052197	-0.149490342859821	-0.122163308609586	-0.085020788313301	0.597467412926861	0.43444586384464395	0.36450330554144705	0.38199728459618104	0.38636444099893197	0.347470298269201	-0.236232740174628	0.557447374741031	0.106321979901651	0.0566048302599285	0.0682882770199456	0.0816293696519068	0.0216527637570465	0.354201812978474	-0.42111843932207205	-0.0158488219067436	0.00349009171014814	7.311123117403891e-05	-0.0109126945380638	-0.0024144042545515302	-0.0926656486777375	0.0903176963657586	0.0213134112040763	0.0322982060640129	0.0309140040745319	0.0225415210724833	0.0246114561525133	-0.06249946859702501	0.0475197161831318	-0.0107380194868369	0.0238100006758799	0.0216857338419203	0.0156816673312505	0.021900709143523	-0.0534780062871505	0.13246005924503398	-0.0101344152828631	0.00826335515206722	0.0064716313963515395	-0.0050137070864337795	0.00254627768141802	-0.0850570754819699	0.0741492807208317
-0.00859496793708558	0.0364183211306539	0.0402348189979023	0.0017011392427122	0.0595550901047517	-0.274158564250442	-0.35321757515333707	-0.230327994667917	-0.129785303176973	-0.115286756846672	-0.17998761833668203	-0.042716913108606	-0.7629047504737091	0.9342577354955209	-0.221595740414116	-0.190841731273338	-0.19980301414194898	-0.22408830233636898	-0.142681059144422	-0.585878754489897	0.473331877706642	-0.35244995838238	-0.314786658749028	-0.332956787400335	-0.376216812014334	-0.298288993975518	-0.533815706126717	-0.10080544108866699	-0.298595558695553	-0.256742658920871	-0.271012008156006	-0.31244417654519896	-0.24060392708804604	-0.542317697217925	0.0160952548780671	-0.33076007880691805	-0.31227997728331	-0.32942079332823904	-0.364598216272029	-0.297081695880081	-0.6283621724908101	-0.165550970807331	-0.36057627620039095	-0.31817990317011896	-0.33477181781049103	-0.381042479057044	-0.294881814554927	-0.5594113126966961	-0.0372367989073723
