RTecho2_rleftMotor	RTcombinedTSNR_rleftMotor	RTcombinedT2STAR_rleftMotor	RTcombinedTE_rleftMotor	RTcombinedRTt2star_rleftMotor	RTt2starFIT_rleftMotor	RTs0FIT_rleftMotor	RTecho2_rbilateralAmygdala	RTcombinedTSNR_rbilateralAmygdala	RTcombinedT2STAR_rbilateralAmygdala	RTcombinedTE_rbilateralAmygdala	RTcombinedRTt2star_rbilateralAmygdala	RTt2starFIT_rbilateralAmygdala	RTs0FIT_rbilateralAmygdala	RTecho2_rfusiformGyrus	RTcombinedTSNR_rfusiformGyrus	RTcombinedT2STAR_rfusiformGyrus	RTcombinedTE_rfusiformGyrus	RTcombinedRTt2star_rfusiformGyrus	RTt2starFIT_rfusiformGyrus	RTs0FIT_rfusiformGyrus	RTecho2_FWE	RTcombinedTSNR_FWE	RTcombinedT2STAR_FWE	RTcombinedTE_FWE	RTcombinedRTt2star_FWE	RTt2starFIT_FWE	RTs0FIT_FWE	RTecho2_noFWE	RTcombinedTSNR_noFWE	RTcombinedT2STAR_noFWE	RTcombinedTE_noFWE	RTcombinedRTt2star_noFWE	RTt2starFIT_noFWE	RTs0FIT_noFWE	RTecho2_AND	RTcombinedTSNR_AND	RTcombinedT2STAR_AND	RTcombinedTE_AND	RTcombinedRTt2star_AND	RTt2starFIT_AND	RTs0FIT_AND	RTecho2_OR	RTcombinedTSNR_OR	RTcombinedT2STAR_OR	RTcombinedTE_OR	RTcombinedRTt2star_OR	RTt2starFIT_OR	RTs0FIT_OR
-0.0458777142330291	-0.071842837902679	-0.0834444390439728	-0.0815982505582724	-0.0279065044077953	-0.0402485362010196	-0.60022828118926	0.105908931731861	0.0733696797613703	0.0206361801475765	0.158771485292846	-0.139287990425473	1.33359579007588	-1.77591263621501	0.100277289082214	0.10565460335981	0.109620899660158	0.11035665583789	0.0621865426908101	0.224502473699317	-0.209818576999595	-0.233587825093906	-0.211115821869782	-0.218674101713106	-0.249708777216981	-0.178189553687957	-0.607093328179957	-0.324802980592452	-0.148717896389144	-0.134319817933545	-0.138164630803516	-0.159736881274924	-0.113246509286995	-0.493674553651829	-0.249829858189727	-0.318584593152309	-0.304673361051385	-0.319621431424082	-0.349979488990584	-0.280967902477826	-0.683842762466853	-0.421247862595393	-0.204991684025416	-0.179914027090177	-0.185902923438647	-0.214719856531104	-0.147087340988321	-0.586513468049063	-0.283309677022331
-0.156263797132127	-0.169409749083414	-0.180343511547065	-0.186870415753631	-0.116260416139895	-0.0505599125002192	-0.600118091063933	-0.487255925593772	-0.398157657318265	-0.550122043909951	-0.445010230736258	-0.603527144965369	0.873951071423363	-0.762321092229143	-0.149701800493702	-0.145255827897188	-0.149697784942234	-0.148448958035601	-0.176208343487161	0.125940146716701	-1.10320769667905	-0.127961378319853	-0.133800927306964	-0.138999490591914	-0.140104102967769	-0.149863596634475	-0.383405508174633	-0.637363554377771	-0.0382385658273137	-0.0656392258633787	-0.0683910029307668	-0.0640526342211842	-0.0808722432750812	-0.149418825585855	-0.384239737235418	-0.169380198703792	-0.166379952860439	-0.176663915888241	-0.180523306077419	-0.16610777921548	-0.180786350760087	-0.362345467762665	-0.10094222549894	-0.111378197613007	-0.115637394129777	-0.115882959017782	-0.126932562945896	-0.365100940028782	-0.561200494707748
-0.0344122102100641	-0.054909447458968	-0.0636785669758524	-0.0736190075846537	-0.033980732983153	0.585563440420472	-0.178324842423393	0.979522376784203	0.737827216686455	0.731768819054523	0.807930909141902	0.671062351713772	0.636474574892134	1.46470793196806	0.837462408298691	0.730356687900866	0.747423264951806	0.805423689355848	0.6338451274259	1.08706035056012	-0.527107855891487	0.349418095998118	0.275698992450899	0.285013533948273	0.326548819675935	0.228562444646457	0.833775027532653	-0.334216679524403	0.430106844803021	0.356361401075063	0.364554731338984	0.406024805577204	0.301797091503261	0.811609115199801	-0.16852768132425	0.293726195244105	0.243300892498894	0.251433467103084	0.294248913974911	0.211956263848023	1.04456584783439	-0.291297780449284	0.354363440007546	0.283062781490926	0.29125208238176	0.333464747426788	0.234276264697826	0.826150826474858	-0.278315295712844
0.733815170494651	0.697069150063513	0.705207459632646	0.733583099226621	0.637233132415176	1.10062980276192	-0.14670067017947	1.11745936714422	0.851337580103916	0.919206456648752	0.957062328781717	0.811078144477889	1.14931453283889	-0.138692725066321	1.04630467246045	0.937007722741924	0.960220174605169	1.04165610755771	0.800311515295874	1.0458213100963	0.796889364070978	0.668357699188874	0.610439197397568	0.636768453395888	0.66699417249076	0.562814572127962	0.50484181972746	0.118713576801738	0.653134176072427	0.600358743508039	0.62321670648258	0.653467465684415	0.545724646558881	0.481967463660908	0.0943941808919817	0.628973168648955	0.586427286707263	0.608869432611627	0.640023060607334	0.564489597035305	0.74775955155782	0.31452368040658	0.647496477784571	0.595852279464324	0.620354227979675	0.64910455234002	0.55051701768538	0.423592018150188	0.19641807164173
0.286036245704381	0.249335214557107	0.260442004227485	0.252734783639696	0.223756760669119	0.335861974947321	-0.523866431613271	-0.229263286421059	-0.166623836670027	-0.207672350414072	-0.206663232361606	-0.140564225951152	0.690566207598152	0.489942058011067	0.427914220772792	0.327148611780586	0.348934960903406	0.372946274022794	0.274177825851595	0.191597248223772	0.498309943129271	0.0778968120332735	0.0598403082343992	0.073156330552095	0.0620697550157985	0.0667497497345124	-0.283886624843646	0.113377615050766	0.0810483967469366	0.0713207600246335	0.0844068629727985	0.0725765459611125	0.0734443668088431	-0.240944312401012	0.15559395516884	0.0280619202578123	0.00740396902141072	0.0160184294771994	0.00982307247015513	0.0121304728229319	-0.0701324162800603	0.146156977870262	0.0732832158143424	0.0622818677702242	0.0760869830285031	0.0634887764001917	0.0720953802838977	-0.30558514438782	0.165900886915708
-0.227325789882883	-0.190325368746841	-0.197809084782108	-0.224116311881829	-0.164499480267082	0.0619793012529755	-0.175268133107281	-0.145332705275919	-0.127584323291217	-0.0898925263881409	-0.103527504531314	-0.106590068795555	-0.39344386080316	-0.567090726120966	-0.140204897369273	-0.0917100000022373	-0.0685640666387428	-0.143128962793213	-0.0368009713316297	-0.562477828099446	0.811624862298672	-0.745070036107208	-0.673650785206803	-0.688675339372566	-0.735116986721806	-0.619392903640986	-1.11733883087851	0.0306454253464068	-0.635198214510197	-0.569141293361767	-0.578648217259641	-0.626431332013354	-0.51370086569041	-0.963058383469047	0.0861060601758936	-0.698431768593437	-0.635382944512415	-0.657164677838566	-0.699867213080495	-0.600061060873017	-1.05747828571199	-0.0473790264074836	-0.716445624582519	-0.645436905179267	-0.65757469143152	-0.704169671689598	-0.591018709827424	-1.06879503226318	0.0522713481372818
0.137699238201549	0.0626353184356248	0.0678618054078157	0.067757049080285	0.0730475934445565	-0.24861637436247	-0.561314653038664	-0.116312000687913	-0.118533242319458	-0.03720143575093	-0.0697224690520386	0.0280163133022882	-0.0600620766610547	0.507300845131979	-0.596221480370659	-0.524399757508021	-0.531867294179548	-0.565868954536626	-0.474542377278837	-0.45980484342229	-0.389524950943454	-0.586249709120807	-0.518891291296384	-0.527406914060691	-0.567375577172484	-0.482519340617188	-0.98029694298873	-0.58231162310345	-0.546436155330909	-0.489145313207146	-0.494240882326963	-0.533911667288535	-0.452923560462139	-0.89853009834242	-0.366578437875404	-0.538858711056207	-0.471042720698449	-0.483854254848623	-0.526750929824033	-0.441014378583233	-0.991019567083299	-0.426518105828677	-0.572225579938404	-0.513164894493869	-0.519571836217978	-0.560597201226273	-0.475065009510118	-0.960671314334306	-0.553745381875473
-0.355832350853447	-0.330914443189656	-0.341363920816278	-0.360390531640491	-0.303307876787869	-0.438768828009259	-0.629256444327382	-0.955811505547715	-0.766185535237511	-0.780916151686483	-0.85607503489075	-0.601368472639635	-0.103124972466475	0.77393959872991	-0.744652797300958	-0.706667177686441	-0.726877145061053	-0.76468016208851	-0.6293638035675	-1.01482276767047	0.168494540160097	-0.897252368816297	-0.826099126787582	-0.850889869641406	-0.910015665446466	-0.762479762308203	-1.54312232218491	-0.148305000724392	-0.80041215073237	-0.73748054490828	-0.756124523022578	-0.812159740699371	-0.676586858994057	-1.31853475105513	-0.068218917354244	-0.892610625521456	-0.832834351683829	-0.860375667997943	-0.924689722893916	-0.781229918607124	-1.62781019142159	-0.0857678687530381	-0.853897036168433	-0.792704564442531	-0.814465133624921	-0.872307617283312	-0.731043601965226	-1.46467542883197	-0.133573467457197
-0.466444436093582	-0.386680220945308	-0.405903575402505	-0.43052580299306	-0.323968311468519	-0.844345791074446	-0.422798877935278	-0.10400109435713	-0.05921675816343	-0.0347018153350405	-0.0309104236500701	-0.0318954078984461	-0.308824961629043	0.038570392231648	-0.777202674483377	-0.661225453922185	-0.673647460850461	-0.758628340865613	-0.528447352576578	-1.39985826670886	-0.181981775026784	-0.833465387682892	-0.751209667423069	-0.781859709018363	-0.82858943061099	-0.684940648295708	-1.05379559974594	-0.402436968820439	-0.731063136286551	-0.666514844115468	-0.690608555789723	-0.735130719346799	-0.595697405878639	-0.949681760445316	-0.211385376904559	-0.794117695823971	-0.708099731282715	-0.741148626920335	-0.795698248088996	-0.659560102191264	-1.32600480826028	-0.349169510753114	-0.791274056530852	-0.724697577689568	-0.753245150917579	-0.79769139881995	-0.661361717110566	-1.00102132682494	-0.454118239749434
-0.183182849607562	-0.208975643696192	-0.214553568066719	-0.206271838512393	-0.196628822796413	-0.305238202334536	-0.835852027111088	-0.163236165475794	-0.246375149395064	-0.145171482301194	-0.261025220667619	0.0458485483452193	-1.02008233911309	1.16219992541353	-0.663928941425596	-0.58725513527942	-0.608717337635639	-0.652354744788894	-0.494304690830702	-0.540580410131753	-0.221215342903363	-0.809257911793367	-0.737201892841114	-0.755484914335298	-0.806346986155646	-0.702254600179714	-1.40561922695726	-0.463100477454034	-0.714579136686098	-0.662780405927492	-0.675498545386134	-0.723034362576399	-0.623588726188956	-1.17589343471546	-0.270901341845104	-0.825310489583075	-0.743228224468112	-0.768301238486686	-0.821687988536794	-0.710315431362545	-1.31377141780337	-0.352016214848476	-0.770818019553417	-0.71414468698697	-0.729810811339334	-0.77960388809835	-0.678571683223126	-1.33887609786053	-0.396845779050892
