glm_RTecho2	kalm_RTecho2	glm_RTcombinedTSNR	kalm_RTcombinedTSNR	glm_RTcombinedT2STAR	kalm_RTcombinedT2STAR	glm_RTcombinedTE	kalm_RTcombinedTE	glm_RTcombinedRTt2star	kalm_RTcombinedRTt2star	glm_RTt2starFIT	kalm_RTt2starFIT	glm_RTs0FIT	kalm_RTs0FIT
0.945098268218451	0.956960919138461	0.949134495061398	0.995621445494687	0.945245622595346	0.972562715788519	0.946612556744266	0.959989251905806	0.94903620402025	0.954425773602254	0.90078889374418	0.955154560568793	0.210720287655505	0.78922982339345
0.767997929057337	0.536360859985038	0.757835475882481	0.719938827887926	0.756145428550336	0.744236847387259	0.764452660352049	0.755811842722884	0.751535814332429	0.753747318319632	0.828111341830856	0.753747318319632	0.171644405291316	0.45247312943352
1.14548065905919	1.03963377914323	1.14308770631784	1.12636130039589	1.14199734473629	1.13926990496315	1.14397713876378	1.1427589733776	1.14380967191817	1.14353263133782	1.16139127686206	1.14353263133782	0.547305052106993	0.944514420983445
1.28229597248606	0.963014001284865	1.20845888867451	1.19086023150683	1.21188993457521	1.21079770082525	1.2211697605204	1.21796661522876	1.20080807662581	1.21009442772568	1.20930691090435	1.21009442772568	-0.0115296258551894	0.831369269457852
1.20725772112246	1.04115219173259	1.20612740505488	1.21898628930718	1.20516838179946	1.21799511095272	1.21024833309657	1.21526175378685	1.19983044990802	1.20775271283141	1.20259197115416	1.20775271283141	0.344666355058255	0.667032814014367
0.918831680131441	0.836440721121231	0.916405292650513	0.963037869878051	0.918077920544874	0.941475161019617	0.926043904858737	0.933907980892777	0.930034186500762	0.932478101221184	0.964302450672678	0.932478101221184	-0.275276645814866	0.608946141159297
0.974380874955456	0.921147559399532	0.922128162105572	0.987166251078521	0.920061430709257	0.955576806923228	0.918842382465593	0.937349601698139	0.942441508228341	0.94176922226893	0.774763476702695	0.94176922226893	0.189802444854779	0.792150499747809
0.788435570448094	0.685186524192078	0.778410777719953	0.776889714456453	0.771063905228745	0.777352330784931	0.778045182916527	0.778531509929829	0.779164140871152	0.779095899837919	0.793790575065277	0.779095899837919	0.0572168213307994	0.60822628028761
0.475013937229835	0.536529090129089	0.427362160028929	0.471183157463504	0.424956548022764	0.446904700414355	0.422749378051434	0.434530338605515	0.447844089986886	0.441803537851611	0.328029754715632	0.441803537851611	0.71198948952271	0.60110082485336
1.18718455018049	0.996829706737461	1.18092327315276	1.146198815095	1.18111854573328	1.17048517764172	1.17979222640401	1.17651711974259	1.18223926113459	1.17970519782428	1.18244527510523	1.17970519782428	-0.0619523342283155	0.729532899004826
0.851919675407527	0.755913405300731	0.846273017686238	0.85178271699937	0.846078656549482	0.85298618101774	0.853438494860266	0.85398608933248	0.84520161772711	0.849755151733774	0.941864163428192	0.849755151733774	0.0544374243164641	0.572174843115713
0.318143133142105	0.196268608411625	0.308243890329589	0.292475467328424	0.29342149237932	0.295167796405828	0.295762639442326	0.295905500551453	0.28685173053147	0.291944009784861	0.00191572848513667	0.291944009784861	0.100280468274693	0.1619150553049
0.953248188517997	0.814412278391822	0.945715672422846	0.934916314996057	0.943930697007333	0.943076677813415	0.945932073110191	0.945244807777819	0.954357456997869	0.950227683655267	0.922188084194205	0.950227683655267	-0.0188341669212039	0.80930214185221
0.749058153498193	0.574953848904144	0.766120775566359	0.760954647696179	0.737694905915785	0.752765021297477	0.751741773635678	0.753137381905596	0.728456924112646	0.74057948007361	0.809790581352317	0.74057948007361	-0.240987459874375	0.354726332511291
0.300019888389047	0.35251374179733	0.296520809068169	0.316569687979749	0.295073050082184	0.303754191942565	0.300436870485464	0.302007515313337	0.301410497958314	0.301831601904354	0.373052934206819	0.301831601904354	0.490987443946885	-0.0203080553965579
0.903915460442523	0.753350937445729	0.911990052111325	0.909358293526046	0.910288430215409	0.912732134808777	0.914705097579288	0.914340770105611	0.913181116025478	0.9140423879025	0.901658608752704	0.9140423879025	0.153656345698882	0.7748955583347
0.799479855949453	0.757259933333444	0.793384595229349	0.818485949395888	0.792176413869113	0.808432186788005	0.7940070549435	0.801880446955862	0.794758006406656	0.798353781854344	0.796501840992822	0.798849524428064	0.27363377393205	0.64875949325546
0.751358161364503	0.63381798814882	0.745115534999996	0.735428785698764	0.742494118869106	0.7431264736433	0.749459483599838	0.7471689448718	0.742944223786882	0.745233854642422	0.798470005112775	0.745233854642422	0.0865247356457186	0.659764013869647
