glm_RTecho2	kalm_RTecho2	glm_RTcombinedTSNR	kalm_RTcombinedTSNR	glm_RTcombinedT2STAR	kalm_RTcombinedT2STAR	glm_RTcombinedTE	kalm_RTcombinedTE	glm_RTcombinedRTt2star	kalm_RTcombinedRTt2star	glm_RTt2starFIT	kalm_RTt2starFIT	glm_RTs0FIT	kalm_RTs0FIT
0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.599653457092562	-0.306932388577645	-0.528137478474287	-0.431038011969697	-0.575037253107296	-0.503479035064802	-0.652751965848005	-0.574539039918247	-0.511893677674402	-0.536134651785931	-0.676583557330792	-0.536134651785931	1.91541649472943	0.0310644625770586
-2.68440059679871	-1.38682899153726	-2.61250684977966	-2.03613783997949	-2.68535839248816	-2.37085997770895	-2.74364880888185	-2.56083860785823	-2.67205429445889	-2.61793460114934	-2.61109244770745	-2.61793460114934	-4.81547995687551	-2.48941253651442
-2.31181643146489	-2.47185812567275	-2.35040004784539	-2.35976633642179	-2.37607875830462	-2.36366044072087	-2.36721162777062	-2.36472083203152	-2.45362618746446	-2.41091716963708	-2.70668973013505	-2.41091716963708	-13.2384074653813	-4.46332640747213
-4.33311908175219	-4.62715374664049	-4.43966444861685	-4.44131062399635	-4.48626578573188	-4.4574843445453	-4.53348701357058	-4.49534335785188	-4.48190934338613	-4.48902730202569	-4.87149979661345	-4.48902730202569	4.63532416654497	-2.44504471936575
-4.58912740480752	-3.96222790383843	-4.64936542115759	-4.28676769665936	-4.69585607293435	-4.49729282936003	-4.73304210447973	-4.61812334465053	-4.69238031757101	-4.65659054981806	-4.86834685649457	-4.65659054981806	-5.59659470462945	-4.30059784561257
-3.65677590831565	-4.13983078026694	-3.74850189486674	-3.84735378352733	-3.76527921236475	-3.7975663338537	-3.70565920685746	-3.74900913688011	-3.89311767495445	-3.82360443538154	-3.23435717660346	-3.82360443538154	-9.06217913415684	-4.55378202832796
-1.28098378550678	-2.7126110801589	-1.43386587519272	-1.93756813290726	-1.45744916432119	-1.67884665429863	-1.39185414541136	-1.5294505909168	-1.48345103617909	-1.50621982241521	-1.3167252680071	-1.50621982241521	6.62753260969014	0.198267474719945
2.67646181477835	1.68428536142776	2.71212549950021	2.2298467715701	2.74857601273674	2.49998053041477	2.78271864712155	2.64516127645683	2.70407896965352	2.67545226269944	2.73742118246139	2.67545226269944	13.1269240246686	4.65460567497933
1.55828912943159	2.94735368096725	1.53753122495218	2.09553442364331	1.5679426827396	1.81183837693251	1.53545389870076	1.66801562302283	1.54783045206992	1.60628490741308	1.66793918925206	1.60628490741308	6.60726175795492	2.50864331526202
1.58539957702514	2.05392708422289	1.58127608787802	1.75035256064392	1.62782639777774	1.68214030380891	1.70917556020257	1.69540793720236	1.45075745008743	1.56878454731915	1.83370666517923	1.56878454731915	1.024260343079	1.1857100710512
2.75841883549365	2.18418136282634	2.876390689093	2.53406882837082	2.90745027192726	2.72650304912739	2.89590550543759	2.81302155961786	2.93849770151844	2.87748156772177	2.69369046259817	2.87748156772177	-15.1535310762283	-1.60950414861673
