glm_RTecho2	kalm_RTecho2	glm_RTcombinedTSNR	kalm_RTcombinedTSNR	glm_RTcombinedT2STAR	kalm_RTcombinedT2STAR	glm_RTcombinedTE	kalm_RTcombinedTE	glm_RTcombinedRTt2star	kalm_RTcombinedRTt2star	glm_RTt2starFIT	kalm_RTt2starFIT	glm_RTs0FIT	kalm_RTs0FIT
0	0	0	0	0	0	0	0	0	0	0	0	-0	0
-1.27460551063835	-0.970105832189735	-1.28118578121016	-0.987293109078921	-1.34346867061089	-1.16056606731209	-1.11291861290344	-1.13627890952779	-1.46291146106679	-1.29570077548453	0.200062684448518	-1.29570077548453	-2.94156991641049	0.329389935039826
0.473764671011036	0.695708969214145	0.316735571329934	0.374740490229459	0.210205096196181	0.282402616897984	0.182828093313947	0.226124244569287	0.714525800988973	0.436348480582851	-1.96343015998851	0.436348480582851	-9.43130430019032	7.15676540636959
0.618741368182455	4.93797676662665	0.342579613082245	0.676112378858863	0.280758744681511	0.435546057237033	0.460404847083842	0.450612467500393	0.228791469371551	0.354433070437525	2.67266363724772	0.354433070437525	0.772159074319502	0.0982857149278466
-0.0984781241795116	-0.174380880050961	0.166077059710392	0.0853452025658052	0.145225082307124	0.118866856582656	0.0171058904731387	0.0621041957297861	1.10916147113142	0.498928226383498	-3.21626930439083	0.498928226383498	-16.0901609762667	11.4471805421003
1.43405363713054	7.89824848945913	1.16086454248806	1.53882909329609	1.06071397179753	1.24738978224103	1.13433841938466	1.18641896525864	1.54936341866537	1.35933248912533	0.490220385784205	1.35933248912533	2.48515056907157	0.757044228520859
2.15332759822318	0.522340275177625	1.95650199929501	2.02714377686839	1.88867477281748	1.95058461344589	1.89944749337125	1.92455223855159	2.03550660578814	1.98850741840898	2.01556170266795	1.98850741840898	-7.87789885217248	8.73181413432658
-0.277342219111554	6.02471827390512	-1.01620245774604	-0.600011325248353	-1.04379339546982	-0.876607399088634	-0.992398207315843	-0.940709258809455	-1.15548451582639	-1.04790239977456	0.0887206298068534	-1.04790239977456	8.59160315104218	-7.53492996340753
-2.39057936844092	-5.33648023651239	-2.15028342962839	-2.6583842431579	-2.04486237564429	-2.30158411592572	-2.11870902552924	-2.20332265694667	-2.35482717468432	-2.28897626755753	-1.56238863893775	-2.28897626755753	-0.53017298612025	-3.6299945782562
0.287247805098175	0.0706100260512025	0.196676518773738	0.155465011293391	0.168772058154921	0.162748448573394	0.197801541330853	0.181131298286342	-0.153738024633194	0.0246920942934843	0.550345988238131	0.0246920942934843	4.18807015001654	-2.76652881148543
0.407494103997633	0.427324940459539	0.40685958484467	0.380831293505208	0.396014351061991	0.388690852427178	0.635517983039552	0.518058175623933	-0.126417298811543	0.215752690206476	2.61582380707699	0.215752690206476	11.1457249480782	-7.02779981651723
1.88487135512483	-4.84899395802174	1.98062865801943	1.6635593879491	2.15732519171226	1.97307776476569	1.84858307975853	1.90655183722115	2.24225401600695	2.07720869509007	-0.181009306213904	2.07720869509007	0.640431779608991	3.20029322810253
2.47246577901926	4.9171327446632	2.88571996607104	3.08032157723189	2.98893299625115	3.01427060004868	2.74336933564502	2.8687561177761	2.7638342588413	2.8292173945982	1.7840201228982	2.8292173945982	4.42633472850586	1.92736222088056
-0.967373956307103	1.32982839693358	-0.975289367018173	-0.820852702918301	-0.942990827852039	-0.896525214737366	-0.767590600648834	-0.826472160156175	-1.32611002678045	-1.07223192717342	0.382958699377637	-1.07223192717342	10.3934437258981	-8.87219523704761
0.447089182843155	-6.12157748115158	0.432301169215214	-0.0627538090537486	0.484337067973933	0.268919236395412	0.595782615314606	0.449524613491558	0.235601075181869	0.347615886823976	1.39586870131678	0.347615886823976	7.95554328796097	-4.74156890038721
3.09008415630048	-3.27155575710684	3.51237682822803	3.00316515921477	3.56757174514909	3.34754404928304	3.24312674011333	3.29430881378739	3.74914924772469	3.52898096609966	3.03400147870792	3.52898096609966	-7.4618262067141	11.1861348391066
0.644436014289113	7.71813393445871	0.46639633346356	1.14382178649362	0.464492040390983	0.73710126889461	0.662897763376115	0.696991469475845	0.281142799594991	0.498410412044504	1.42894333455726	0.498410412044504	5.34093024257886	-2.75916509067426
0.244714626190887	0.0856088758103255	0.447799723285232	0.319059722752516	0.474076251157033	0.402479980402601	0.465957229974799	0.437009331252545	0.705598474127778	0.568491401360289	-0.497956015821424	0.568491401360289	-2.48827744119453	2.67350277441609
0.0549483641599838	0.448834646838448	0.087574845675207	0.163295124358775	0.112023196547959	0.134256090588474	-0.010193513841083	0.0561373771169555	0.0985600435652574	0.0768572224476171	0.159398615184388	0.0768572224476171	2.18122741952881	-1.3455581254472
-1.59035060142157	-3.02620844108409	-1.50129828587164	-1.70957757149816	-1.52645769816562	-1.59983318558714	-1.53605996693984	-1.56569589568458	-1.3188705510857	-1.45149066883956	-3.34903108517748	-1.45149066883956	-4.27769098418272	0.393791956928746
-0.932311854418282	-1.59881109755307	-0.7882423862113	-0.899898604050539	-0.748512227505779	-0.811905944934373	-0.907650944730908	-0.86334117234815	-0.520415299672087	-0.698167454111094	-2.17543033235705	-0.698167454111094	-5.35647364592103	2.43049589968547
-1.71476684049642	1.67697718208655	-1.1861171227222	-0.956169522787894	-1.13141321884681	-1.06340126785272	-1.43181559189558	-1.26507702191948	-0.93828551009626	-1.10532699950341	-3.41528374623283	-1.10532699950341	-9.84492494801508	4.75879607428001
-2.94503578505935	3.28344204645784	-2.78066904812306	-2.25016965883918	-2.84828630215156	-2.61151783305398	-2.8084622611815	-2.71998041645291	-2.69849064078761	-2.71353329740889	-3.30134016988841	-2.71353329740889	-2.22848449175775	-3.15982082043822
-2.27632320707658	-4.37294821824115	-2.24878220383881	-2.52368465881532	-2.30109683509198	-2.38799340500764	-2.17424394127317	-2.27326734565959	-2.3956798114431	-2.33919658298334	-2.63777830630031	-2.33919658298334	1.86796605396529	-5.31112052776449
-2.50912869839839	-5.10887127855493	-2.38553493918376	-2.78626123316805	-2.36822133464446	-2.54169130282661	-2.45387018918268	-2.49381318287952	-2.33010047294505	-2.41633764479025	-1.56113951032469	-2.41633764479025	-5.04219116579983	-0.66417364155837
-0.892388134422506	-1.59487857767007	-0.976624020592632	-1.02521215895845	-0.972250040094915	-0.990697189458961	-0.950621711822889	-0.968932059471245	-1.05387099982326	-1.01324913297659	-2.32635788680873	-1.01324913297659	-6.5206271977594	2.76029131731365
-1.15787118464073	1.90452720189557	-0.900639169351935	-0.608281120344261	-0.851943441569713	-0.754114111764075	-0.88317809758956	-0.82431931799351	-0.856073546487451	-0.841489088023224	-0.404531283070816	-0.841489088023224	-0.484289857811711	-1.11028943636653
-1.74131707128077	-3.06588882378451	-1.15551392205263	-1.48563434516782	-1.1774171820271	-1.30821046892847	-1.23415404053926	-1.26823401030488	-0.936054762158967	-1.10366141419463	-2.2768524957942	-1.10366141419463	-6.96850310366103	2.90960885040789
0.793203727145229	1.84126739615378	0.691629190133768	0.890363949153188	0.641631244782705	0.748705139937491	0.643896034695677	0.692683759554956	0.720250657242645	0.70766383543169	-0.131681404739352	0.70766383543169	-1.34941696838667	2.14711867728585
-0.127684892179862	0.184166089664692	0.205457209862385	0.181029740767674	0.231781869373822	0.208091498082568	0.222243598277621	0.215498298412545	0.177064988823222	0.196555775124887	-0.127137584022227	0.196555775124887	4.3168984970196	-2.63741650615507
-1.50796641767128	-2.96772829957281	-1.34344391904905	-1.58947310856052	-1.31954394661141	-1.43258304608543	-1.38662635110852	-1.40743182675217	-1.32429447894172	-1.36788891404274	-2.92900572427231	-1.36788891404274	1.96177623738285	-3.70402689341581
-2.13984712230722	-4.18848024435192	-2.25780908739257	-2.48692887873666	-2.28206742105852	-2.36128321263997	-2.12451401271503	-2.23437928823597	-2.31942338727339	-2.28079942444811	-1.70421584496858	-2.28079942444811	2.12766199949768	-5.38457796188035
-1.71056643973619	-3.80594103718578	-1.77326621448186	-2.07311352355672	-1.71544089396503	-1.86544412095411	-1.68164667578599	-1.76691646528381	-1.76441879454357	-1.76866531386042	-0.846165278248168	-1.76866531386042	1.57685402595744	-4.12381320518904
-1.56634920133523	-3.32941247455072	-1.8064264001201	-1.98411797468012	-1.83900624525445	-1.89389070233141	-1.56330000287528	-1.71720244145624	-1.93396588336336	-1.82890542344041	-0.361504305857391	-1.82890542344041	1.88173461827229	-4.43755124306674
0.959131603716335	-3.06179170264215	0.759833477229341	0.316917016019575	0.64294078524306	0.510923227596824	0.938098895156044	0.742280639846502	0.567207491223374	0.654973175652418	2.19019408795557	0.654973175652418	7.60299292700033	-4.14747503101541
3.20003782632036	-2.86164687263477	3.53925923996465	2.74840519516308	3.48801612682579	3.18810853255183	3.35637529313399	3.28013139173456	3.97493195150866	3.63398537619089	1.31192803558802	3.63398537619089	-15.0427268637193	16.6701617157264
3.8944422967214	9.57316884737575	3.19832920645706	4.37175320072901	3.15758704456122	3.67973420822018	3.42973970725734	3.54502243805564	2.97567520059	3.26328786795812	5.29367911411788	3.26328786795812	10.0642422286472	-1.42425156324009
4.6351888817553	-0.982695495768502	4.26302971020375	3.60389000161903	4.27425547045109	4.00273160641556	4.26268059182277	4.1421575121799	4.37511602098658	4.26380889126587	4.50160173263578	4.26380889126587	3.65573781708694	4.66446621532445
4.11040594701089	3.21835696605166	3.80994466668161	3.72896988911425	3.76791014082156	3.7533610763361	3.8845491608596	3.82296065014078	3.81532034636671	3.82137104375302	3.6824427214915	3.82137104375302	1.82166514335115	5.16069474209493
1.90307843253636	4.03214751473049	1.51821750357616	1.95702766940684	1.51131533930258	1.70128574613514	1.69444844383472	1.69612303954749	1.5258809800912	1.61126017132549	1.6307440247351	1.61126017132549	-11.7201627516867	11.011038754319
1.66021998205991	5.00086028729044	1.8579804666969	2.40969751606163	1.92473188355186	2.1300234380557	1.74071476388941	1.92325289994812	2.25283966701613	2.09196684675398	1.23715394907085	2.09196684675398	-5.66407103977993	7.54909541832913
1.3965385939014	3.81583530609289	1.12644652081834	1.64380535470011	1.10533511297288	1.33836527315067	1.26523754531703	1.29869641665021	1.21581707577559	1.258097213032	1.78219395405878	1.258097213032	-1.52296690171275	3.20800225844653
0.439737281914709	1.38964522027364	-0.0436402636058114	0.295598921495663	-0.136400425090728	0.0556557395047054	0.248561808634696	0.157111534762493	-0.258036091935371	-0.052676968435125	2.13299415808911	-0.052676968435125	7.89534139818399	-5.65811290587215
0.693096719976216	-0.204716931882727	0.71193205646454	0.428662320030516	0.773895448270354	0.617197377885106	0.56990344188257	0.591765265949781	1.11910696325503	0.858869579714139	-0.429230811536949	0.858869579714139	-8.24543261836077	7.26182507533504
-0.651953186853967	5.01046512903674	-0.489044260047779	0.21208489450248	-0.502195112697894	-0.210942162661876	-0.459462214961618	-0.344057006703238	-0.455750666451271	-0.401013996501086	-0.506523399900813	-0.401013996501086	-0.781876834550687	-0.130366916948448
-0.542110484243492	-0.857386704939843	-0.706795185086637	-0.672887341628131	-0.694510164008856	-0.681523605546413	-0.647153732353939	-0.662841082259537	-0.666515023727528	-0.665443504386133	-0.673553098210119	-0.665443504386133	-6.96459458813199	3.76585459609861
-2.87467002446604	2.59833897663863	-2.59657177616989	-1.93059652531051	-2.60406379498104	-2.33015712420472	-2.45605179987791	-2.39742567414078	-2.53963004551169	-2.47141263145174	-1.09606903254435	-2.47141263145174	1.79224349635074	-5.4559070949808
0.381969473462698	-0.643505063904533	0.335796130462457	0.075073896975788	0.210064616767848	0.149273872358959	0.28850508580895	0.222515242162619	0.601959621025493	0.414518927568602	-0.10497146043521	0.414518927568602	-4.37182773899021	3.78685771028782
0.242080944566754	1.21379460190237	0.271831054294905	0.464440592890682	0.24924352964129	0.343272548375207	0.428262630115477	0.387767321372374	0.1379442806285	0.261930177661437	1.39537704639443	0.261930177661437	7.10418047519203	-4.55351108215748
0.0719038676343625	-0.893452133204578	0.307301696951481	-0.00114606016669795	0.425896529452926	0.234859268753132	0.1734503664046	0.202303779227055	0.603656567798322	0.405333829838803	-0.52487572777967	0.405333829838803	-11.0034658421363	8.40231664080661
-1.89213010289354	5.79737381376462	-1.89456380825781	-0.934787792034104	-1.90104076588622	-1.50841474845793	-1.65915996416842	-1.58933663742407	-2.14465997060984	-1.87205284258689	-0.365398647890826	-1.87205284258689	8.84113434366115	-9.38187668068383
-2.04045185627068	-5.17423744416778	-1.63042268464614	-2.2922322580762	-1.55981983608306	-1.87595920817971	-1.74178412310258	-1.80371087638703	-1.24817866539238	-1.52493539215775	-2.38898187975786	-1.52493539215775	-6.41899733443294	1.89642516046302
-1.9650428411205	1.30848265246729	-1.81010005244286	-1.4351376297371	-1.88360315857642	-1.70238925857125	-1.77554513470807	-1.74155257327251	-1.78165488099607	-1.76317328448866	-1.03478705049558	-1.76317328448866	-7.51599038589108	2.261887284554
-0.954860715871617	-0.985920814950696	-1.12853985836327	-0.987566360540769	-1.2216485147024	-1.11223114055863	-0.782929035931069	-0.937571224736352	-1.51051693901041	-1.22777519770509	1.89698604573571	-1.22777519770509	11.1803641398605	-9.89750082717938
