rest_run-1	fingerTapping	emotionProcessing	rest_run-2	fingerTappingImagined	emotionProcessingImagined
0.0	0.0	0.0	0.0	0.0	0.0
0.0652648248547752	0.20729584732666	0.153942791842399	0.0746095033356751	0.0564413235285846	0.058234137783322995
0.11716572672112402	0.0775071018258951	0.13987459195178198	0.103365086214325	0.10093642000292098	0.045552930564525994
0.114889060204798	0.0691444458663732	0.16837993912839402	0.11843028753759802	0.0541376170846347	0.0967553359633122
0.11482477827552699	0.0893668742310466	0.0447903325145093	0.125415777762402	0.0794989343345756	0.130944222283323
0.19982752575268	0.0766113359963738	0.120163418439048	0.15690876083636301	0.120517007252862	0.058431832716845
0.20328867019732003	0.0818963954863749	0.0846638768703123	0.137569840543637	0.0352137916964156	0.089840494144501
0.18382734700268	0.0843138245136254	0.0546681472725909	0.0973416144196118	0.17948629360886	0.0808627502833229
0.145749275528876	0.21069720265618105	0.0601974791004808	0.0692258685772195	0.18499040714108103	0.0662561993747763
0.147222996571124	0.146100969003534	0.0924556108995188	0.0914071715087287	0.0413516778911399	0.106424689716677
0.11575499133261802	0.0914535059394321	0.038579316600481	0.124862583485984	0.20842902035891897	0.0502204128733946
0.0743221275711237	0.10692022217410499	0.13202864218096602	0.17172504189444002	0.127355484493556	0.10766867632660498
0.0752056316047979	0.132490144825895	0.0984260118190339	0.15764352033759801	0.0726794997542998	0.09235810229739999
0.0592356694452022	0.0863478032689534	0.114510499371606	0.11650316519444	0.111170287506444	0.094663736783323
0.09614534805267999	0.0889222951741046	0.14560897537031198	0.110047398514325	0.165596737941081	0.0904317639648479
0.14562976713261802	0.11552482249637401	0.162414361629688	0.0814105934483507	0.15926797354713798	0.104000049116845
0.0984066180711237	0.0536384778266598	0.0533507828703119	0.17301284065164999	0.0558209837528616	0.15795157044523497
0.0811286069767585	0.0641668700534082	0.102983729823869	0.0982181675571152	0.05584273139114	0.134822640802936
0.0849800150785303	0.15959537217334	0.132943308629688	0.16961725187721902	0.10173923760886	0.0880636787885169
0.08868093900268	0.0658297599394322	0.0564306315946605	0.16913206705363698	0.0599428836410809	0.0702584099633117
0.09050219034732	0.0630027979162057	0.079903491129688	0.234757113646363	0.0696452495029208	0.10542387785533099
0.10623174332112402	0.14617894875360002	0.0617645512146992	0.190006217853637	0.114435037334576	0.14522031402539198
0.12355089725479801	0.112018499093886	0.20437360659466103	0.124321902046363	0.11502372166542402	0.0895971889746085
0.148988752895202	0.0801120991560886	0.19781991640533897	0.19763160408567498	0.0557024504970791	0.160626620211483
0.13488621125268	0.0938329825136253	0.12930168587031202	0.108215461619612	0.0605957141410807	0.153015583535152
0.0623510057232415	0.141394795486375	0.122934049600481	0.0801843253483503	0.0916472530029208	0.0921464048126968
0.0602406608805004	0.167207911825895	0.120946922899519	0.11318085095165	0.0957472052213564	0.0724289571970638
0.0859202459435781	0.0848039851741048	0.131020745772591	0.0852895199891534	0.113622000166863	0.0541159083747764
0.0876237118867466	0.0973158838258952	0.156347617871606	0.0632557612108472	0.0500199637307218	0.14315655080293602
0.131247298249175	0.0443899052364002	0.177365519323869	0.0652419212859844	0.0888765532213562	0.0697694866970641
0.12683417087261803	0.0679269012689535	0.256770794371607	0.128149555554818	0.117832417416804	0.11272931569706401
0.173380063667382	0.10437705657668499	0.23561231612839398	0.0947892256055601	0.132170369502921	0.16992092162660502
0.198680278132618	0.16327200184381901	0.20285801387160604	0.10076086859444	0.0967595737213564	0.19954605837339498
0.13341316066738199	0.0815243178258953	0.072782060870312	0.108694981819612	0.14208411577864402	0.157619384974608
0.0987859394326182	0.128613345174105	0.0984825121469239	0.10600398307721902	0.21905880649355602	0.110989474025392
0.0900110798711237	0.0860703115136253	0.0762633438238691	0.129985940895834	0.190762384247138	0.0907063293029364
