rest_run-1	fingerTapping	emotionProcessing	rest_run-2	fingerTappingImagined	emotionProcessingImagined
0.15820713891074192	0.14149121274940663	0.13067537210228666	0.1641847947591672	0.13043909679095286	0.14798998481831727
0.10888718076196678	0.11365152008918679	0.10777027678914643	0.1371837178902043	0.07963336662609276	0.11239181994244489
0.11548198008903023	0.102824288586664	0.09968396909735826	0.10415944834662276	0.10583070798013185	0.11657043085386816
0.12166372957430893	0.16363550914170014	0.11054083183935216	0.16281699359947893	0.1974721549043424	0.17360547373376778
0.11460496530306734	0.1270522551091562	0.11696172168293273	0.12338254746874296	0.1289034935626448	0.1187390330272976
0.1205092859084803	0.11105312580466384	0.11533651867239185	0.12009597644816766	0.10700533405342207	0.1009883293757075
0.21016591581887606	0.18259654039153042	0.1581864947890393	0.25143894846879217	0.1609380885301151	0.221431682049462
0.28510025976834896	0.2341808221695983	0.31851284436034205	0.2721129976254826	0.16366291354498602	0.4083336574284272
0.14107999034743507	0.10706898368993929	0.10867840710765524	0.1881180133382325	0.1301228148659147	0.1406826809209725
0.17928297781986982	0.15129721803716586	0.14557142893929914	0.19368070253326028	0.14054327607949396	0.14548685410436207
0.09686544657536444	0.13764054006065513	0.09369723947282127	0.19540338525383802	0.09830263990198154	0.09951326932284572
0.12195374698808238	0.11131517663096488	0.11533782241568794	0.11338214668213552	0.10409033084674259	0.10808340664557133
0.09991797906644202	0.10161402838443193	0.10520102256781687	0.12843391637857265	0.15455144757821246	0.11869031300087401
0.12383545570231723	0.1406492950100862	0.14031271656737027	0.1467043677494683	0.10923560705641026	0.1414173038977792
0.1560013679479057	0.1379170182149264	0.13580320880302724	0.14244877632457928	0.1412588278669348	0.12532884037735914
0.15523137081979674	0.1401354439904023	0.12373568149039325	0.134372237653179	0.12124599928883112	0.1284688667447115
0.16382472604973322	0.16730750100458527	0.1414733232167068	0.20199692979159156	0.16237837489110027	0.15599710211700682
0.2616890993478121	0.31145522111839147	0.20570026937360542	0.34217644806891784	0.3342765800646117	0.533422133019
0.12253759840323039	0.15630414653716562	0.15695656629850568	0.12442810949260458	0.13839503899355596	0.13084156432903424
0.11894610057631083	0.11763059176571355	0.09829740627747871	0.15996914096126968	0.10304067470695386	0.11656023981520885
0.12068023441113172	0.13842319080894253	0.13138352957258403	0.1456594408208385	0.13382202633859072	0.1679633917941545
0.09401052378188567	0.1147707671246131	0.08871545109845107	0.11632576217778078	0.11010735292513604	0.10381209060620988
0.14326806942212666	0.16866289517488617	0.16295937554702444	0.20543919457155513	0.1492784091183197	0.16551585409076877
0.2207620205090196	0.1953154763605577	0.14331567097239856	0.1415813212993178	0.10861482954652309	0.1061034313552956
0.10056659420536283	0.12042647477349148	0.1864027591408998	0.14119910928794427	0.11700884786158779	0.12096442493196662
0.12815414366656036	0.13015597501511922	0.10767497017330321	0.12803820126089469	0.1117886537338666	0.1064837614299718
0.12694245667632076	0.16905814719888598	0.11667530767872733	0.12906520836668142	0.1172075934104101	0.16140434027100944
0.09615103239830507	0.08536255118984401	0.09535868178120087	0.09788866532440027	0.10727378913360255	0.13000449845165318
