rest_run-1	fingerTapping	emotionProcessing	rest_run-2	fingerTappingImagined	emotionProcessingImagined
0.0	0.0	0.0	0.0	0.0	0.0
0.164466835973725	0.0714672745407976	0.196627401705716	0.205641206316405	0.10947403339700099	0.12088910248781098
0.235607628431935	0.0829305454141578	0.17787710421123396	0.21228201712144398	0.10269423422179799	0.0662876859613738
0.12583800035909598	0.16892525700334898	0.0976276759873817	0.0807846381982811	0.164100677778202	0.165090218561611
0.14818342027258	0.255487472247588	0.0381061309913463	0.23960280331640502	0.0511821926985957	0.0737694370258657
0.34420873858309803	0.112876194840797	0.0864119164429661	0.122949863683595	0.0613465212217983	0.128966938236572
0.119225092681606	0.233750816791328	0.0731699135461251	0.0667508957472863	0.0614834270712501	0.133592918087574
0.168073029043582	0.20621104128584197	0.0709761180538718	0.0379471593903943	0.143979682634253	0.0922297520076048
0.178167655009096	0.128136736791328	0.0553218340455441	0.0866634598980508	0.128693024778202	0.0645969751875735
0.166376698093582	0.112302052003348	0.129656040709459	0.0786745607674	0.0560279952217983	0.14753123443657298
0.0932339762180648	0.15985166799665199	0.0571258996942842	0.111620227747286	0.131367431332659	0.13817842633222
0.134587677276245	0.149480613159203	0.116389228090541	0.103229974390394	0.0555026942218659	0.0673254083322203
0.0696791953237551	0.16714441375241199	0.109401766045544	0.103217655609606	0.07962435021513099	0.0887753871124263
0.19039872142211803	0.22609578528584198	0.0979905724088779	0.10828090466410101	0.0552105466029989	0.0448309344878113
0.149037369131928	0.0669855312086717	0.08248917774112201	0.1295646032326	0.108685639483705	0.0948115921124265
0.156443849790904	0.08913552508203199	0.122787626441122	0.0913622111982811	0.0791373876985956	0.15120268543657198
0.14517955812295902	0.109818682558304	0.05497748804554401	0.0573959103358994	0.0686059750338225	0.22361545265501898
0.11190439109090401	0.162910520634909	0.0389371182507128	0.086273811198281	0.0636145190030665	0.0748538781124262
0.16062701931990198	0.0981473142086716	0.0709097162086538	0.163798053801719	0.10139021248327401	0.160700303952066
