sub-001	sub-002	sub-003	sub-004	sub-005	sub-006	sub-007	sub-010	sub-011	sub-012	sub-013	sub-015	sub-016	sub-017	sub-018	sub-019	sub-020	sub-021	sub-022	sub-023	sub-024	sub-025	sub-026	sub-027	sub-029	sub-030	sub-031	sub-032
0.3651580905145691	0.04704122340425532	0.20847295356629966	-0.12513734586741546	0.32484848484848483	-0.1926360725720384	-0.09900398406374503	-0.0687339763154682	0.2015626907581492	-0.13185203271883775	-0.14621178555604786	0.12879244524814146	-0.3003284842796809	0.49356122687895104	-0.30385525870815017	0.3003296300817971	-0.3706597222222222	0.37858625320473693	0.35177087888062963	-0.1510281901130328	-0.1333170553046026	0.21377121230618973	0.3028934196068856	-0.42989949748743717	-0.25920841912605813	-0.24261447562776958	0.22414845562202418	0.5043720190779014
0.40220086794792315	0.011968085106382979	0.12302537099090474	-0.1261140275912587	0.35424242424242425	-0.2225186766275347	-0.08625498007968127	-0.047735319252838485	0.20962031497985595	-0.19142961787327556	-0.17058041648205582	0.12135824794052642	-0.29469732519943687	0.5591196441114493	-0.31518430842069667	0.23476986936881944	-0.3680555555555556	0.4127701135392504	0.394840402273721	-0.1510281901130328	-0.13441582224392626	0.1900866805029911	0.31803198632645585	-0.4183417085427136	-0.19492107069320522	-0.21122599704579026	0.1900866805029911	0.5858505564387917
0.4328890266584005	-0.029753989361702128	0.030397319291527048	-0.12989866927115126	0.37272727272727274	-0.2467982924226254	-0.07589641434262948	-0.010010987669393236	0.21145159321206203	-0.19887681601758028	-0.13424900310146212	0.10648985332529637	-0.2993899577663069	0.576445797237181	-0.32211701048359825	0.17812232938591135	-0.3661024305555556	0.43205957758515445	0.42982072584171405	-0.14639793000136184	-0.15065315590282016	0.13160786228787694	0.3146136002930045	-0.4577889447236181	-0.10706932052161977	-0.18500738552437224	0.15553656452203637	0.6752782193958664
0.45908245505269685	-0.05103058510638298	-0.06486357108664433	-0.12806739103894518	0.4024242424242424	-0.24706510138740662	-0.0794820717131474	0.0297887925772189	0.22085215480405324	-0.21450372359907216	-0.18387239698715108	0.06690777576853527	-0.27428437353355234	0.6317021774760009	-0.3271897193101116	0.1259919423757783	-0.3910590277777778	0.4426809913319497	0.48404022737210317	-0.14721503472695083	-0.15761201318520326	0.10206324014161886	0.31595653766328896	-0.421105527638191	-0.029512697323266987	-0.26292466765140327	0.11866682944695398	0.7670906200317965
0.4829510229386237	-0.06931515957446809	-0.15797032072762088	-0.12513734586741546	0.42424242424242425	-0.2534685165421558	-0.06573705179282868	0.06214137467952631	0.2247588816994262	-0.23757782932486876	-0.19007532122286222	0.040988547317661245	-0.26701079305490383	0.6832123624443924	-0.28407169428474804	0.07654743010621413	-0.4040798611111111	0.44854108167500917	0.5126803672933975	-0.14258477461527985	-0.1493102185325357	0.06165303381760469	0.3381760468807227	-0.4190954773869347	0.05307709906199954	-0.3172082717872969	0.08069832743254791	0.859697933227345
0.5300681959082455	-0.09175531914893617	-0.25658209669698423	-0.11073129044072763	0.41393939393939394	-0.27961579509071505	-0.05079681274900399	0.09168599682578439	0.2248809669149066	-0.2655353436698816	-0.2042534337616305	0.010046212577858147	-0.2541060534960113	0.6960899086864902	-0.1898884004058167	0.03052130387010133	-0.3940972222222222	0.4603833475766085	0.5218627022299956	-0.16451041808525127	-0.12916615797826883	0.015504822366011476	0.3374435355878403	-0.40904522613065325	0.11667810569663692	-0.378877400295421	0.020388230985227688	0.8926868044515104
0.5779603223806572	-0.09790558510638298	-0.3506462422211584	-0.11671346599926749	0.39090909090909093	-0.27801494130202775	-0.043227091633466136	0.13038701013307288	0.2571114638017336	-0.2864119155170309	-0.20868409392999557	-0.007836045810729355	-0.2667761614265603	0.695387497073285	-0.09655055799797092	-0.025027469173483093	-0.3776041666666667	0.4447564399951166	0.4836029733275033	-0.16165055154568977	-0.1419851056037114	-0.029056281284336467	0.34122817726773286	-0.4055276381909548	0.2104781514527568	-0.38220088626292464	-0.020388230985227688	0.8330683624801272
0.6402665840049597	-0.11319813829787234	-0.3755385351842987	-0.1170797216457087	0.3703030303030303	-0.2905549626467449	-0.04243027888446215	0.15700158710780124	0.24404834574533024	-0.3147356855084849	-0.2007089056269384	-0.04380148683946152	-0.26161426560300327	0.6979630063217045	-0.02519445383834968	-0.05945549993895739	-0.3841145833333333	0.4469539738737639	0.3839090511587232	-0.1544327931363203	-0.13197411793431815	-0.0573800512757905	0.34586741545598826	-0.3821608040201005	0.3058796614047129	-0.3995568685376662	-0.05286289830301551	0.7106518282988871
0.7365158090514569	-0.1188497340425532	-0.40473910962182863	-0.12220730069588573	0.31333333333333335	-0.27641408751334046	-0.03187250996015936	0.18959833964106948	0.2778659504334025	-0.33451349041631057	-0.18520159503766062	-0.06951979103877838	-0.23603941811356172	0.6789978927651604	0.027730808251606356	-0.11732389207666952	-0.3661024305555556	0.41582224392626055	0.2905553126366419	-0.14558082527577285	-0.12538151629837627	-0.08558173605176413	0.34574533024050785	-0.36909547738693466	0.3964767787691604	-0.45457902511078285	-0.07703577096813576	0.5453100158982512
0.7882827030378178	-0.1387965425531915	-0.44423168980373384	-0.12965449884019045	0.2672727272727273	-0.26680896478121663	-0.03605577689243028	0.21816628006348432	0.3002075448663167	-0.35001831278232204	-0.1546300398759415	-0.06771147277476391	-0.22876583763491318	0.6349800983376258	0.062394318566114305	-0.13881089000122085	-0.359375	0.39726529117323894	0.22715347616965456	-0.14585319351763584	-0.12879990233182761	-0.11610303992186546	0.3398852398974484	-0.35201005025125626	0.4957675589110043	-0.40841949778434267	-0.1007203027713344	0.39825119236883944
