rest_run-1	fingerTapping	emotionProcessing	rest_run-2	fingerTappingImagined	emotionProcessingImagined
0.0	0.0	0.0	0.0	0.0	0.0
0.20579842365955103	0.0844928132009661	0.24490126413720198	0.179552066791982	0.15625841081294597	0.26845877899657605
0.205886346640448	0.07787870254742199	0.294035505726983	0.101284083967097	0.0835236919789203	0.14035622690449498
0.200258603040751	0.10777831971087	0.0391583156942712	0.259474496791982	0.24044178339901398	0.12302884740028
0.100014333540448	0.038108682091197	0.10507837293887598	0.111334881832154	0.11262052350044198	0.0592713724915191
0.131237965190174	0.0908124479768884	0.0875561355821371	0.147451034335528	0.0552813928137427	0.0849029100034231
0.13207760599044802	0.0511525022990338	0.0258480012001888	0.19800084566447199	0.151726738500442	0.111364235696407
0.20213054643017397	0.0812149982247805	0.0666966358627975	0.240577293048797	0.12323542680893902	0.0622770053035916
0.211650500750448	0.0861835076485161	0.0924653010261988	0.17871450183215398	0.151513063191061	0.0831616616964072
0.217670688459552	0.0899667594190495	0.0505405198333358	0.171321278048796	0.076376219222871	0.12318799789522199
0.191495794813068	0.115258705328842	0.0469561707269834	0.0972476880537859	0.10496391098292801	0.0633325718046091
0.15054156468313198	0.0439273921788422	0.129186250726983	0.14326774933552802	0.0255552426079433	0.24472342443135803
0.13093894143996798	0.0434645493050282	0.0987555968871341	0.12559395805378698	0.104187586600986	0.154461171530287
0.194864437064558	0.0538809678433049	0.06641497691984599	0.143489088113897	0.079307210982929	0.0843948670126958
0.18952727434017397	0.0815969566350675	0.0947329887998108	0.177823714746171	0.037952853399013005	0.32986792515703495
0.12979458999044802	0.0554936417649326	0.0510586417269831	0.0799614768321547	0.0546471703998108	0.36615403884296405
0.16511311299075102	0.07090086895943401	0.0236103797212018	0.283684025835528	0.0523845449781242	0.301006669756568
0.101713888846336	0.0761195942247804	0.11527323880306099	0.17603390716447198	0.022508596431004	0.11524912172225502
0.12724004275955197	0.0962369866711575	0.11017558786279802	0.18945475204879803	0.0643876885689975	0.110868292277747
0.100616227009249	0.0946461674871349	0.0486202319140648	0.10220681088610198	0.0480342859829281	0.16818473772225398
0.109944868195855	0.0924527915149324	0.0375902163360034	0.127849461832155	0.0860496669789211	0.20493291500342303
0.10605252225924902	0.0266503582474219	0.140186176862797	0.0879804178355279	0.10704476939285401	0.269439029662094
0.149239617490751	0.0648418655231116	0.131018890610199	0.075175955159483	0.11691702939285402	0.155937998072855
0.16194603489575798	0.0544724480511417	0.188068341133952	0.0747885007461723	0.11666905781374302	0.115135351369828
0.17114441480955198	0.0740408414552587	0.0758512681947259	0.19192631946709499	0.0978832669789209	0.157752232842965
0.233402659639968	0.112494411739243	0.0776495870611243	0.3129247590487981	0.180756158388051	0.0668995673217864
0.16674669311003198	0.126084944408803	0.0824357249198457	0.16323868666447197	0.0590737559143728	0.10062242146044001
0.0854780788899675	0.166689808313496	0.0616090869981367	0.328708988048797	0.0971579042228703	0.0606249770126953
0.17490146135603196	0.183552343485067	0.076851824001863	0.253524901172834	0.0300024191870535	0.0510908155084822
0.131404455330864	0.0609121989108703	0.0454601362730171	0.265658627548797	0.0318857025044488	0.0788259547383735
0.107117464310032	0.0775123648114289	0.0340945500801536	0.188141667951204	0.129920664085627	0.12618159300342302
0.0908564750899676	0.113529597926217	0.062604517194726	0.11255395050298801	0.11579231908562598	0.250239161530287
0.0549713196047226	0.118771506156695	0.131519675026199	0.143908632921287	0.0598305418089392	0.0891888640955045
0.20436914628996697	0.0989160689470797	0.0821737949410891	0.232464318835528	0.0381439606071463	0.192656324056736
0.196387667009552	0.11809767722478	0.0716754458660484	0.283074337664471	0.0531855257771295	0.164148625277746
0.0791008582399675	0.0394850090149327	0.11332029884084899	0.22144293254879602	0.0514390308129464	0.112122276830456
0.0922320202952773	0.0488666827990339	0.0808104578239519	0.185447721451203	0.032956650916442	0.0956098839044937
0.13302909535955199	0.0193952910529203	0.0699898643030611	0.151217197078713	0.0285702600218744	0.0794609148952229
0.205680457189968	0.0637145875231117	0.0967422039738012	0.11869739588610301	0.0985518840856265	0.077223942321787
0.0792297878047226	0.0407456579850674	0.0747110562820493	0.21324995861389603	0.0621643230210779	0.11167367130359199
0.153431922209552	0.0505816425149326	0.049378665941089	0.211751838532905	0.20224039490948398	0.406373891157036
0.19521808419575798	0.0534478491711575	0.20566083719472503	0.24229236994621303	0.282092750277129	0.363444781157036
0.187640371559552	0.10542343005114199	0.18434587772698302	0.28214865088610197	0.294818687392058	0.329373255568642
0.122514226091026	0.151410142671157	0.20359232113395198	0.280239731113896	0.201245806096181	0.137370715734763
0.11389503516455801	0.17313462368857097	0.0624643788660481	0.273997034164471	0.17594803810098603	0.185305960568642
0.242875144859552	0.0333849309262168	0.062104717058911	0.21859756004879602	0.174214905100986	0.170242198842964
0.22969448034044798	0.0649921918216753	0.0364259340556606	0.209487880664472	0.169584978989885	0.106358511638075
0.220222157410033	0.085499184150679	0.0334287404711339	0.224379862791982	0.100683736978921	0.14998911884296398
0.13098896834044801	0.20884492348522	0.11959221390279799	0.18916248495120203	0.0573656094310032	0.079641000927144
0.0637895357952774	0.15783903673924302	0.214871518313017	0.171729436048797	0.0312542985689977	0.139346985469713
0.161749852659552	0.159022902260757	0.163210089426983	0.14779810770801802	0.0378710416009863	0.184678936157035
0.185134180389968	0.155528022328843	0.167394084973017	0.22389944405378603	0.0692873090856263	0.11275013699657699
0.15250191011003303	0.0958911810737833	0.272995054626983	0.18524917433552898	0.0521624912771291	0.251734027469713
0.10780074211003199	0.0583951279386118	0.123308976122948	0.19168222788610298	0.10757721327712899	0.200962549577915
0.143850383889967	0.045865178940679	0.032945356837987	0.18335370011389798	0.0441065684898853	0.230908443003425
0.11108607366455801	0.042459218940679	0.11749032786279802	0.245593390886103	0.0550718834781242	0.16938512999657698
0.146107157659552	0.15353905909497198	0.127948799337202	0.240464156613897	0.065538858899015	0.0777551602777448
0.0834808826405452	0.10166331380502801	0.0441892418052753	0.184705004672834	0.0306742279829284	0.0913026606301727
0.11483231884044802	0.0901026878392426	0.066575063328867	0.251605503827166	0.0630143013089379	0.0613634574299882
0.18567385561003302	0.0750872446607574	0.0571421687460132	0.23905159894621397	0.11814081758562599	0.0453698245395587
0.16413511738996803	0.0485139718990338	0.071419999253987	0.202246266053786	0.142767735301982	0.13168408740028098
0.0823223053495443	0.21704588877522	0.058622800938876	0.254837583113898	0.182043914198019	0.0725165126301726
0.12614579965955197	0.0970050252474217	0.0752012711069832	0.194560616386102	0.10039306712250501	0.0708946604002805
0.151697194840448	0.0476430092752196	0.12018224318306099	0.22437894664314198	0.13346030327713	0.21968914857791397
0.10822630215955198	0.0818280920593208	0.116302569061124	0.18815616816447198	0.0988670402771288	0.0881899399873046
0.12242158079527699	0.14040181147688802	0.0333488530261986	0.14888206933552803	0.0842591203137424	0.128470375996576
0.143379616659552	0.20036516327521997	0.0734343021339517	0.211116026951204	0.0622181129781242	0.10333760889522099
0.198333431340448	0.18765433572478	0.0413066631998107	0.228236849335528	0.0747498588089378	0.11024468467821302
0.212989712159552	0.107450435362825	0.134693191326983	0.19351387820801802	0.0616298973019831	0.0800040694604399
0.0815452254307438	0.0887604630850674	0.160994912273017	0.24469583974617198	0.0293570708089384	0.0437279116964078
0.0541210179937539	0.0670918472231117	0.148288462096939	0.21470697320801801	0.10157412410714699	0.0593968305779151
0.17754029734044802	0.10633530992478	0.0789605368269833	0.222696793053785	0.0743085534995584	0.209361788261626
0.179120746610032	0.10412488632884198	0.12298531565891	0.259753780253828	0.0698076386079433	0.109480770638075
