sub-001	sub-002	sub-003	sub-004	sub-005	sub-006	sub-007	sub-010	sub-011	sub-012	sub-013	sub-015	sub-016	sub-017	sub-018	sub-019	sub-020	sub-021	sub-022	sub-023	sub-024	sub-025	sub-026	sub-027	sub-029	sub-030	sub-031	sub-032
0.0005927682276229994	0.028417442430181284	-0.35148514851485146	0.19851056037113907	-0.09672169262962102	0.018759655705142354	-0.06797801562048018	0.003784641679892565	0.32462458796239774	-0.22292760346722013	0.3503318197694726	-0.10515126737530663	-0.060676352093761446	0.5751661129568106	-0.022358554873892298	0.9648062015503875	-0.02136491270907093	0.061895551257253385	-0.002880097013794149	0.2428274935905262	-0.3534366988157734	0.13280179394543415	-0.11971484759095379	-0.14099129269926322	-0.10401660358930534	-0.1304847231794165	0.1875228909779026	-0.49547593195801665
-0.027860106698280974	0.04654581087702107	-0.3913641364136414	0.14723476986936881	-0.10230179028132992	-0.03751931141028471	-0.05901070292160833	-0.005249664265657429	0.37907459406665855	-0.2154804053229154	0.35207823960880197	-0.14047424366312347	-0.0274691734830912	0.4682308970099668	0.0185412406271302	0.9758139534883721	0.00940056159199121	0.08110896196002579	0.00030316810671517357	0.21670125747771946	-0.33890855817360516	0.16145508907437398	-0.12708947885939037	-0.11319490957803081	-0.10462702966670737	-0.09832299563519412	0.21462580881455257	-0.44299674267100975
-0.056164789567279196	0.05683488486036257	-0.4372937293729373	0.10841167134659993	-0.10462683096954196	-0.11079231957625248	-0.0646514318773503	-0.057624221706751313	0.42742033939689905	-0.21084116713466	0.33391547327977644	-0.1653311529026983	0.010743498962275668	0.38704318936877075	0.04321745057941377	0.9964341085271318	0.04065437675497497	0.09426176660219214	-0.0007579202667879339	0.19387132218288367	-0.3420827737760957	0.196586520493335	-0.11787118977384464	-0.065304755525787	-0.13111952142595532	-0.03468872042269699	0.2528384812599194	-0.3460007238508867
-0.05735032602252519	0.06528662420382166	-0.46562156215621564	0.09571480893663778	-0.12206463613113229	-0.14102847053630546	-0.06624240671102112	-0.07386155536564522	0.46660969356610915	-0.21438163838359175	0.31575270695075097	-0.19394930498773508	0.05322915394945672	0.29485049833887045	0.07566462167689161	0.9691472868217055	0.0803320717861067	0.12314635718891039	-0.003334849173866909	0.156024905383958	-0.325601269686241	0.19284913417216892	-0.11406096361848574	-0.018419290020093772	-0.17030887559516542	0.044796691936595454	0.2956903918935417	-0.3275425262395946
-0.004149377593360996	0.08317001469867712	-0.4909240924092409	0.07935539006226346	-0.11346198558474774	-0.17391304347826086	-0.060601677755279144	-0.09266267854962763	0.4978635087290929	-0.20925405933341473	0.2986377925253231	-0.2	0.09254059333414723	0.17836378737541528	0.1051124744376278	0.9423255813953488	0.1214747894030033	0.1357833655705996	0.0056086099742307105	0.11292882431937493	-0.30655597607129775	0.2170175657157095	-0.10545722713864307	0.07903549899531145	-0.1794652667561958	0.12703882379967837	0.29459162495421803	-0.35939196525515743
0.11885002963841138	0.10142087212150906	-0.5178767876787679	0.04761323403735808	-0.12066961171820507	-0.20525270359743986	-0.05279143766271333	-0.10340617751190331	0.5141008423879868	-0.20327188377487487	0.3091163115612993	-0.2080130825838103	0.11866682944695398	0.11025747508305647	0.1505112474437628	0.9031007751937985	0.15285068978146746	0.14713088330109605	0.017280582082764895	0.07630325967525332	-0.3116835551214748	0.2433038495079108	-0.10287610619469026	0.12592096450100468	-0.1673788304236357	0.19067309901217552	0.29984128921987546	-0.3988418385812523
0.11603438055720214	0.12420382165605096	-0.5242024202420242	0.020021975338786472	-0.1278772378516624	-0.20922533657029355	-0.06942435637836274	-0.12062019289464046	0.5225247222561348	-0.20730069588572825	0.2329724065665386	-0.22583810302534751	0.16847759736295934	0.0321843853820598	0.2021813224267212	0.8494573643410853	0.1860578683921377	0.16402321083172147	0.02349552827042595	0.048223660114760106	-0.3050909534855329	0.24442506540426062	-0.11086529006882989	0.25987943737441394	-0.15932120620192894	0.27452331725246953	0.28335978513002075	-0.38979370249728557
0.10343805572021339	0.1378000979911808	-0.5112761276127613	0.003418386033451349	-0.10276679841897234	-0.21121165305672038	-0.06638704078680938	-0.1309974362104749	0.476498596020022	-0.19777804907825663	0.13342647572476424	-0.21177432542927227	0.20669026980832622	-0.0024916943521594683	0.2408997955010225	0.7764341085271318	0.21877670614088635	0.1720180528691167	0.017735334242837655	-0.018068611891099987	-0.3009400561591991	0.2699638719322287	-0.1007866273352999	0.27896851975887477	-0.13832254913929923	0.3455088444750747	0.24233915272860457	-0.4020991675714803
0.09706579727326616	0.1543361097501225	-0.5456545654565457	-0.0056159199120986445	-0.12531969309462915	-0.23548885455749283	-0.060890945906855655	-0.13697961176901477	0.3867659626419241	-0.2015626907581492	0.10827803003842124	-0.21978740801308258	0.24343791966792822	-0.06706810631229236	0.2614860259032038	0.7224806201550388	0.247588816994262	0.16892327530625403	0.017128998029407306	-0.052130387010133075	-0.29727749969478695	0.27320294007723933	-0.0930432645034415	0.38379102478231747	-0.13929923086314247	0.4107512060647829	0.18337199365156878	-0.47846543612015924
0.033343212803793716	0.18312101910828024	-0.5616061606160616	-0.03125381516298376	-0.13485235991629854	-0.2332818362392408	-0.040063638993346834	-0.14515932120620192	0.31766573068001464	-0.19326089610548164	0.04610548375829549	-0.22730989370400653	0.23452569893785863	-0.11129568106312292	0.28302658486707566	0.6334883720930232	0.2817726773287755	0.172147001934236	0.008791875094740033	-0.07947747527774386	-0.30411427176168965	0.2509032016942818	-0.10287610619469026	0.441728064300067	-0.12989866927115126	0.45416953824948314	0.11891099987791479	-0.4592833876221498
