echo2_FWE	echo2_noFWE	echo2_anatROI	echo2_fweAND	echo2_fweOR	combTSNR_FWE	combTSNR_noFWE	combTSNR_anatROI	combTSNR_fweAND	combTSNR_fweOR	combT2STAR_FWE	combT2STAR_noFWE	combT2STAR_anatROI	combT2STAR_fweAND	combT2STAR_fweOR	combTE_FWE	combTE_noFWE	combTE_anatROI	combTE_fweAND	combTE_fweOR	combT2STARfit_FWE	combT2STARfit_noFWE	combT2STARfit_anatROI	combT2STARfit_fweAND	combT2STARfit_fweOR	T2STARfit_FWE	T2STARfit_noFWE	T2STARfit_anatROI	T2STARfit_fweAND	T2STARfit_fweOR
5.41955695622989	5.41955695622989	1.36845012188128	4.7062198229167	5.41955695622989	3.86037089938295	3.86037089938295	1.1147835072406	3.86037089938295	3.86037089938295	4.08195793828531	4.08195793828531	1.05618326490069	4.08195793828531	4.08195793828531	4.72256684322956	4.72256684322956	1.28380257177512	4.55023175670806	4.72256684322956	3.53074107274828	3.53074107274828	0.813728985265216	3.45711150113894	3.53074107274828	10.4789413631953	10.4789413631953	2.83662800349105	6.85771216346908	10.4789413631953
3.8311326594593	3.8311326594593	0.668312551916293	2.9967009400094	3.8311326594593	2.9137365670864	2.9137365670864	0.640559256552511	2.58159180762045	2.9137365670864	2.92137512894234	2.92137512894234	0.640383797705587	2.64041686360199	2.92137512894234	3.49032977525091	3.49032977525091	0.798797102589523	2.89992151683722	3.49032977525091	2.73050421655155	2.73050421655155	0.595262427695505	2.39734124426742	2.73050421655155	3.42058559618231	3.76771111692608	1.78764548228756	3.42058559618231	3.77644844155893
4.1641129280903	4.1641129280903	0.882375933761189	4.1641129280903	4.1641129280903	3.46899271851869	3.46899271851869	0.848169309555988	3.46899271851869	3.46899271851869	3.68150606148266	3.68150606148266	0.855088688485102	3.68150606148266	3.68150606148266	3.79974019550161	3.79974019550161	0.972104622268239	3.79974019550161	3.79974019550161	3.85969061814851	3.85969061814851	1.10616837361656	3.85969061814851	3.85969061814851	5.72349443178556	5.72349443178556	5.36774412575113	5.72349443178556	5.72349443178556
4.20694653495908	4.20694653495908	0.628617834853043	3.61464820504589	4.20694653495908	3.27760153207176	3.27760153207176	0.510435916335516	2.96522124226588	3.27760153207176	3.38813710293323	3.38813710293323	0.509691943374177	3.05316240600401	3.38813710293323	3.48678569381384	3.48678569381384	0.558824499678405	3.19512069968434	3.48678569381384	3.15841525724935	3.15841525724935	0.627126250023676	2.775206807792	3.15841525724935	4.93129406596237	6.61273139716517	2.76183316750351	4.93129406596237	8.97812968973102
3.92024800661256	3.92024800661256	0.681207804137978	3.91230047533665	3.92024800661256	2.89855587839118	2.89855587839118	0.428692047672904	2.87687059130736	2.89855587839118	3.01411201420571	3.01411201420571	0.413709081935257	3.01411201420571	3.01411201420571	3.28371315518338	3.28371315518338	0.439214845604514	3.28371315518338	3.28371315518338	2.95843024120878	2.95843024120878	0.381109646259984	2.44184655043536	2.95843024120878	4.36735175154181	4.36735175154181	1.3931540578952	4.13060944786858	8.86665554995007
4.03332443765098	4.03332443765098	0.9818369132894	4.03332443765098	4.03332443765098	3.00894685951247	3.00894685951247	0.765932004972395	2.94342935583257	3.00894685951247	3.28018316786364	3.28018316786364	0.789594797748805	3.28018316786364	3.28018316786364	3.96658906184647	3.96658906184647	0.901910233558479	3.67814901943649	3.96658906184647	2.86524841771364	2.86524841771364	1.05840514206999	2.86524841771364	2.86524841771364	8.77070482775165	19.2543494587369	1.24851851992604	8.77070482775165	9.10402642068267
9.7811225188942	9.7811225188942	0.731227653218227	5.74590975166607	9.7811225188942	7.09994136772207	7.09994136772207	0.629427552091442	4.84675856061231	7.09994136772207	7.42940961381847	7.42940961381847	0.547256710967925	5.08268747899616	7.42940961381847	8.6963368257088	8.6963368257088	0.81614909937667	5.53068080469521	8.6963368257088	5.22548851497407	5.22548851497407	0.875488733824037	3.96235305273041	5.22548851497407	6.92947370578694	6.92947370578694	1.51085031464601	6.92947370578694	6.92947370578694
3.08155342553916	3.08155342553916	2.33700814302066	2.02590001268145	3.08155342553916	2.47272813772205	2.47272813772205	1.60238179219707	1.86870111081308	2.47272813772205	2.54313445239224	2.54313445239224	1.68065297340375	1.93556961571205	2.54313445239224	2.62624002640111	2.62624002640111	1.94874889626082	2.05265896163125	2.62624002640111	4.08599339282317	5.07173428616204	1.75439003876863	1.78981959299174	4.08599339282317	6.01926729199729	14.8645364011107	2.8285675267285	2.41939779772872	12.2552893160309
4.35284280259381	4.35284280259381	1.13529432615768	3.72323743811556	4.35284280259381	3.63789158819451	3.63789158819451	0.778116352827583	2.80070004820617	3.63789158819451	3.66378874736819	3.66378874736819	0.697345040472006	2.9042500475036	3.66378874736819	4.17007389465391	4.17007389465391	0.641942757533864	3.12010540759073	4.17007389465391	3.30966841596432	3.30966841596432	0.815989334371267	2.68865938083257	3.30966841596432	4.9118420204062	8.31909632557346	1.48537653907609	4.9118420204062	8.31909632557346
3.24813996265618	3.24813996265618	0.569932101806715	2.05096779920291	3.24813996265618	2.59643312239714	2.59643312239714	0.532318919736548	1.8694102258844	2.59643312239714	2.64246202698254	2.64246202698254	0.518499953671825	1.90328131190678	2.64246202698254	2.89820207768314	2.89820207768314	0.571561988051885	2.03718548020507	2.89820207768314	2.3404596738586	2.3404596738586	0.472968221444712	1.74460542781115	2.3404596738586	3.99760067305633	12.0787517683357	1.57721137129802	3.99760067305633	8.20573207533398
