echo2_FWE	echo2_noFWE	echo2_anatROI	echo2_fweAND	echo2_fweOR	combTSNR_FWE	combTSNR_noFWE	combTSNR_anatROI	combTSNR_fweAND	combTSNR_fweOR	combT2STAR_FWE	combT2STAR_noFWE	combT2STAR_anatROI	combT2STAR_fweAND	combT2STAR_fweOR	combTE_FWE	combTE_noFWE	combTE_anatROI	combTE_fweAND	combTE_fweOR	combT2STARfit_FWE	combT2STARfit_noFWE	combT2STARfit_anatROI	combT2STARfit_fweAND	combT2STARfit_fweOR	T2STARfit_FWE	T2STARfit_noFWE	T2STARfit_anatROI	T2STARfit_fweAND	T2STARfit_fweOR
5.52086639404297	5.52086639404297	5.09238958358765	5.52086639404297	5.52086639404297	3.65106296539307	3.65106296539307	3.41794371604919	3.65106296539307	3.65106296539307	3.72047591209412	3.72047591209412	3.45727753639221	3.72047591209412	3.72047591209412	5.47297382354736	5.47297382354736	5.15625429153442	5.47297382354736	5.47297382354736	3.19369029998779	3.19369029998779	2.90106630325317	3.19369029998779	3.19369029998779	7.44941806793213	7.44941806793213	6.0652289390564	7.33375024795532	7.44941806793213
4.44881153106689	4.44881153106689	4.44881153106689	4.44881153106689	4.44881153106689	2.98351621627808	2.98351621627808	2.98351621627808	2.98351621627808	2.98351621627808	3.10271453857422	3.10271453857422	3.10271453857422	3.10271453857422	3.10271453857422	4.61663961410522	4.61663961410522	4.61663961410522	4.61663961410522	4.61663961410522	2.74847006797791	2.74847006797791	2.74847006797791	2.74847006797791	2.74847006797791	5.96110534667969	5.96110534667969	5.96110534667969	5.96110534667969	5.96110534667969
8.68178462982178	8.68178462982178	6.93944263458252	7.95513200759888	8.68178462982178	5.19622802734375	5.19622802734375	3.33745741844177	4.74919319152832	5.19622802734375	5.4892110824585	5.4892110824585	3.45343232154846	5.14410877227783	5.4892110824585	7.91424322128296	7.91424322128296	6.51501417160034	7.48850107192993	7.91424322128296	4.67074489593506	4.67074489593506	2.94625282287598	4.3947057723999	4.67074489593506	9.62993144989014	9.62993144989014	8.96383571624756	9.62993144989014	9.62993144989014
6.85794687271118	6.85794687271118	5.72295236587524	6.85794687271118	6.85794687271118	4.39895534515381	4.39895534515381	3.67226123809814	4.39895534515381	4.39895534515381	4.71897888183594	4.71897888183594	3.89850926399231	4.71897888183594	4.71897888183594	7.00487327575684	7.00487327575684	5.83594942092896	7.00487327575684	7.00487327575684	4.07617902755737	4.07617902755737	3.46730470657349	4.07617902755737	4.07617902755737	31.2243824005127	31.2243824005127	14.9643812179565	16.4661121368408	31.2243824005127
5.83676671981812	5.83676671981812	5.67992401123047	5.83676671981812	5.83676671981812	3.64693069458008	3.64693069458008	3.57109713554382	3.64693069458008	3.64693069458008	3.76379537582397	3.76379537582397	3.66048693656921	3.76379537582397	3.76379537582397	5.45174169540405	5.45174169540405	5.3761157989502	5.45174169540405	5.45174169540405	3.18334364891052	3.18334364891052	2.7913031578064	3.18334364891052	3.18334364891052	8.71891307830811	8.71891307830811	7.78380393981934	8.71891307830811	8.71891307830811
3.57643413543701	3.57643413543701	3.10136461257935	3.57643413543701	3.57643413543701	2.19319891929626	2.19319891929626	2.19319891929626	2.19319891929626	2.19319891929626	2.33897399902344	2.33897399902344	2.33897399902344	2.33897399902344	2.33897399902344	3.55676341056824	3.55676341056824	3.55676341056824	3.55676341056824	3.55676341056824	1.97408676147461	1.97408676147461	1.97408676147461	1.97408676147461	2.29327464103699	18.3011169433594	18.3011169433594	7.41493797302246	18.3011169433594	18.3011169433594
4.38073492050171	4.38073492050171	3.98204231262207	4.38073492050171	4.38073492050171	3.02584886550903	3.02584886550903	2.59975266456604	3.02584886550903	3.02584886550903	3.07958269119263	3.07958269119263	2.67723298072815	3.07958269119263	3.07958269119263	4.33382844924927	4.33382844924927	3.64208364486694	4.33382844924927	4.33382844924927	2.74232769012451	3.79639410972595	2.37272906303406	2.74232769012451	2.74232769012451	12.6173849105835	14.1434545516968	5.93303537368774	12.6173849105835	17.4768161773682
3.51869940757751	3.51869940757751	3.51869940757751	3.51869940757751	3.51869940757751	2.30838561058044	2.30838561058044	2.30838561058044	2.30838561058044	2.30838561058044	2.44158601760864	2.44158601760864	2.44158601760864	2.44158601760864	2.44158601760864	3.7822892665863	3.7822892665863	3.7822892665863	3.7822892665863	3.7822892665863	2.22724270820618	2.22724270820618	2.22724270820618	2.22724270820618	2.22724270820618	4.88068437576294	11.3450860977173	4.88068437576294	4.88068437576294	4.88068437576294
4.17481279373169	4.17481279373169	2.55999612808228	3.54056143760681	4.17481279373169	2.7899444103241	2.7899444103241	1.8249773979187	2.3941638469696	2.7899444103241	2.83413553237915	2.83413553237915	1.83122253417969	2.36459183692932	2.83413553237915	3.87998843193054	3.87998843193054	2.57957553863525	3.33324885368347	3.87998843193054	2.42113256454468	2.42113256454468	1.72242057323456	2.04007720947266	2.42113256454468	5.13002300262451	5.20290422439575	4.91069650650024	5.13002300262451	7.43154048919678
4.30391979217529	4.30391979217529	4.30391979217529	4.30391979217529	4.30391979217529	2.98246264457703	2.98246264457703	2.98246264457703	2.98246264457703	2.98246264457703	3.11342811584473	3.11342811584473	3.11342811584473	3.11342811584473	3.11342811584473	4.42397308349609	4.42397308349609	4.42397308349609	4.42397308349609	4.42397308349609	2.80328869819641	2.80328869819641	2.80328869819641	2.80328869819641	2.80328869819641	4.90867948532104	4.90867948532104	4.90867948532104	4.90867948532104	4.90867948532104
