fingerTapping_echo-2	fingerTapping_combinedMEtsnr	fingerTapping_combinedMEt2star	fingerTapping_combinedMEte	fingerTapping_combinedMEt2starFIT	fingerTapping_t2starFIT	emotionProcessing_echo-2	emotionProcessing_combinedMEtsnr	emotionProcessing_combinedMEt2star	emotionProcessing_combinedMEte	emotionProcessing_combinedMEt2starFIT	emotionProcessing_t2starFIT	rest_run-2_echo-2	rest_run-2_combinedMEtsnr	rest_run-2_combinedMEt2star	rest_run-2_combinedMEte	rest_run-2_combinedMEt2starFIT	rest_run-2_t2starFIT	fingerTappingImagined_echo-2	fingerTappingImagined_combinedMEtsnr	fingerTappingImagined_combinedMEt2star	fingerTappingImagined_combinedMEte	fingerTappingImagined_combinedMEt2starFIT	fingerTappingImagined_t2starFIT	emotionProcessingImagined_echo-2	emotionProcessingImagined_combinedMEtsnr	emotionProcessingImagined_combinedMEt2star	emotionProcessingImagined_combinedMEte	emotionProcessingImagined_combinedMEt2starFIT	emotionProcessingImagined_t2starFIT
104.87188918453211	133.34912041655693	131.3531270865373	121.80413106122104	140.82648968794254	43.10897683752532	116.68924375074292	151.66220516128286	149.43264753524883	138.98557097789524	159.29313155888232	47.95220880762603	109.88137143409014	140.99281632254147	138.93551301108084	129.54755209021155	147.78143268718227	46.097553259602684	114.20505018146953	149.1270938857622	146.96234709251883	136.74816673530808	156.69314087602336	48.10128618269731	117.30502576377548	153.15244142428273	150.95294563927916	140.46746155373637	160.6892159936742	47.71508581321419
98.09409442172061	121.36529304661684	119.93342768312347	111.92005616275141	127.47578651595731	42.43540030104816	108.85231970839968	136.6270337710487	134.70726199479154	125.95524109110069	142.52884858683421	46.10670744077669	87.28896336403287	106.9527139403531	105.48638720277594	98.69902767663221	111.97947966002434	39.06305713474376	114.9369793874524	149.558537214931	147.64364880364218	137.50140095394914	156.5562408631651	47.30444364104211	111.18904693532825	141.44152724885885	139.86216858736108	130.82354593664027	147.90325799051766	47.520637517172666
82.64122904055709	111.37052732578444	110.59444829032954	102.80166014316833	117.01787402613836	29.11378397480627	94.0795797577704	130.3207342223068	129.50700415815732	120.59702606811648	136.05437484516787	31.875791642969933	89.1962039372382	123.48357184659673	122.73626265363882	114.07069835683131	129.19007636916223	30.633995501945176	92.69203680546607	128.07994981031652	127.27879195284177	118.3390757416822	133.7103428438942	31.063410625589313	90.98436460401854	124.85930890066388	123.97952285699954	115.56077456005109	130.094959052788	31.20838464268842
93.68477954968323	112.77975588310804	110.80744170106648	103.62705860058207	117.71273054205818	38.338253069955144	130.85956583785475	171.07364050541455	167.98595266859644	156.8821768263774	177.6840560872744	49.50779535009935	97.49315469193623	114.91486050349376	112.91035811231478	105.8472386346236	119.45657501497847	40.71243781633113	88.59217537398726	102.53509778776416	100.88566517965747	94.41249189047323	107.21242715001065	38.56924453167258	104.67605188574443	123.37800195674916	121.34842220036461	113.81418788103183	128.31560484264267	42.75955129368011
108.5678045534781	137.9446745877757	136.9594328090389	128.33074312627036	145.3073951932189	39.03736515907757	125.20565099182102	165.80191019889662	164.47763924687087	153.51378731003985	174.72915948071997	44.177207571883976	123.88251408093313	164.5001329967325	163.28437892281974	152.7197134762609	173.18205215787296	44.785936353974215	120.99562577096408	155.3045345768061	154.35979116603298	144.57437824620214	163.77241748388195	44.49269937058908	124.67254003561226	164.78796166609322	163.67914882783035	153.428738711391	173.2425906298525	45.659155177967904
126.90078989978909	160.84229256313054	155.78848074619546	143.54083082798005	167.59934675105245	42.50151697583023	154.96460480913507	206.00370077374978	200.37199439502206	186.1204613749232	212.89771837283163	54.331111770590795	145.85494499233343	184.9604382853934	179.63471622316996	166.02555080893697	192.07151109046578	50.771340305196134	148.3430182719824	191.1517649585419	185.5326119312836	171.3827431595051	198.46007246612268	50.44783962456825	164.17149898424245	219.37729907732304	213.34002972920263	198.14221117023416	226.13245044306694	57.272587086621485
103.31567856888313	130.49484970462117	128.32004977135978	120.32246064571495	135.69549867840615	41.22754613439835	122.77093864558259	161.32207627106385	158.6411538472927	148.87810867845897	166.94142503227323	46.183387917720665	100.63905742013954	123.05578776050696	121.00736730168704	113.45083759512936	127.94736942009158	40.089151265974024	116.83704164138466	151.55443503653703	149.17572238784166	140.0902237584784	156.84968131826503	44.96472030606168	107.79274340641992	135.35326061272758	133.07966857477993	125.26644911089113	139.99101001022265	43.06179518917991
58.86538225166909	72.57366916980004	70.27960704338827	65.45556333798864	74.8375270925105	28.339593563575413	50.21230965783452	59.28794999773184	57.41888521999064	53.53511734803681	61.12177638923448	23.97511993898633	61.51836520323099	74.28135241690592	72.05853361326588	67.21206105846926	76.48540317561506	29.372428553892593	84.503473226793	107.25992871086372	104.3026227934433	97.20302185343533	110.35267280690661	37.56574781635365	53.059201439324774	63.16325890070256	61.27358238164916	57.52757422315194	64.57622100679038	26.718875448090103
113.4724015802522	142.792541047157	142.59524266380413	132.8563549568834	150.90849052423678	40.712415257410704	129.4357674389883	168.52739016624395	168.22102980126442	157.05186893054957	177.84869877994413	46.17433654817838	123.5015542806472	154.1510153537738	153.72245524497265	144.8231442079612	161.53916008468647	47.7100117506848	114.43893979838622	135.34245928376185	135.032185999367	126.47814065370358	142.93325346175078	43.635160511071604	110.78937178761385	133.68834861738802	133.42746005081545	125.64092062889381	140.6939360593056	42.99537411938603
102.4313925598779	127.21204668020401	123.59520585544014	115.69893077864732	131.17553102379972	43.99599447481697	98.10416366590503	123.9968534317991	120.29699555312197	112.23295592160707	127.82321124430494	41.6340490862733	87.44393072131594	106.33652209982839	103.30928427641742	96.34719622045085	109.77042550658226	37.378643583632034	114.03581784855328	145.51936414401712	141.59504637773205	132.36919745403605	150.04113610480445	47.101078496576406	121.14349728287395	152.48085927603998	148.3663323442381	138.44581839453505	157.51532002911736	49.2275617497511
