fingerTapping_echo-2	fingerTapping_combinedMEtsnr	fingerTapping_combinedMEt2star	fingerTapping_combinedMEte	fingerTapping_combinedMEt2starFIT	fingerTapping_t2starFIT	emotionProcessing_echo-2	emotionProcessing_combinedMEtsnr	emotionProcessing_combinedMEt2star	emotionProcessing_combinedMEte	emotionProcessing_combinedMEt2starFIT	emotionProcessing_t2starFIT	rest_run-2_echo-2	rest_run-2_combinedMEtsnr	rest_run-2_combinedMEt2star	rest_run-2_combinedMEte	rest_run-2_combinedMEt2starFIT	rest_run-2_t2starFIT	fingerTappingImagined_echo-2	fingerTappingImagined_combinedMEtsnr	fingerTappingImagined_combinedMEt2star	fingerTappingImagined_combinedMEte	fingerTappingImagined_combinedMEt2starFIT	fingerTappingImagined_t2starFIT	emotionProcessingImagined_echo-2	emotionProcessingImagined_combinedMEtsnr	emotionProcessingImagined_combinedMEt2star	emotionProcessingImagined_combinedMEte	emotionProcessingImagined_combinedMEt2starFIT	emotionProcessingImagined_t2starFIT
54.27773016482182	86.74699482402582	87.26961517590583	70.0299063958615	74.96165009863144	24.806988899829342	62.18193284056755	101.09750353111829	102.14797581237679	80.51441178048529	87.5411373238719	27.087104120327314	51.48144342895505	82.79314953453472	84.25250910209662	66.24913456831341	74.1872637268323	24.2807605448357	63.898551615464505	103.46643993496284	105.01061212648938	82.69261791916509	92.26408950205031	28.271437026475688	54.94792809336429	88.11398287535398	89.16104895280456	71.33085933205946	77.76151488516483	25.897477140154276
64.69078678292914	96.60663962996179	95.81750886205512	87.90936853812774	101.12598797103212	24.06476769795222	70.80616324129784	106.68933093377841	105.78713804630245	97.40456150622347	111.5170641961416	26.290816355933355	64.50041951143413	95.24113001580497	94.5144467325661	87.25588650737431	99.44351908699765	24.793744718742026	66.0651066889741	99.43913109549972	98.50966504159669	91.19245249418337	103.3063205309702	25.099281775457417	69.78933921969562	104.1300401759023	103.12990619349603	95.59639422346112	107.66786983000313	25.68322994202515
66.28136760672461	103.1351225296974	103.32686913930398	89.1228632523017	104.79184341812751	27.396342807278298	56.41410905189909	88.43929725526351	88.66166480931864	77.13141574761109	89.66467798264866	24.60699370711758	59.69968865991067	86.2995984742458	87.16958444942149	74.95555180489116	90.36344044849619	25.865764764801515	54.31934293401026	80.26310123733126	80.97206011239935	69.72602904779583	82.87636717450374	23.709522106339957	61.41099220312906	91.62859294549204	92.50532163715702	79.8050887065948	94.71407692381109	25.7485287974521
57.11433161234584	84.95800636734694	84.055992081533	73.50237940742821	87.1849683985177	25.427175161590537	56.79494744341187	86.41034374967158	85.97445707128043	74.96097018118537	89.39625276366198	25.651518378107358	60.24744259099548	93.74023470981852	93.37819370425832	81.30239430479946	95.70048807475003	27.16905356611652	58.068463995378515	86.8715098338684	86.35686610044765	75.1412055366943	89.6713942644171	25.42737085690986	51.75985501840118	78.29053693016881	77.9925871508616	68.17376015466749	80.94071451328873	23.959542049353157
73.85480062533539	112.2481092865453	113.31703561966259	94.75572012688545	110.03465499299661	30.837995275715127	76.1015326147881	117.54345905456375	118.54754928712894	99.09880084802175	114.1689516409718	31.481567012117065	77.54310008697679	116.50486276778919	117.4696541170766	98.13169343753954	115.63600176248907	31.099213494906298	72.81627922110111	109.81290408265473	111.09988014501637	92.82569799446216	110.96151389153842	30.336195530184433	79.2712881732781	120.8258714096289	121.93981823835176	102.52131188185507	119.60829808014711	31.999343794933836
55.73082228602138	82.25108433215796	81.2104043376357	73.71654296838209	83.11580861727134	23.357696730403877	53.41052916224299	80.22846533501219	79.25618431252785	71.86517303677131	81.22609082587415	21.76317788399414	60.56416590342939	88.88462678767526	88.25339746674446	80.62525401656993	90.73704875329648	25.837483570811205	60.93183619802661	90.20563690592381	89.87334958514491	81.79540042056571	92.52243745007813	25.733253742079526	62.791426763061196	93.68767444832375	93.49002414464351	85.31760234977169	96.06183988552812	26.33225826467211
58.8722694273513	90.49470131166782	90.46989650626466	77.50628506995318	93.49579658429361	26.996282226048443	64.88433772582727	99.79490501149338	100.01758530160124	86.31515024240248	102.11178765678562	29.50388607293647	54.49794204355462	84.2940035603242	84.27644102614494	72.6669077820438	86.8874900903218	25.746212196037945	63.97608290644154	96.82812136989624	97.38370572392249	84.70127508313955	99.90029525256321	29.264330363307607	60.12854675890398	89.33106996203777	89.9426091185452	78.11789669377434	93.09120492065327	28.272435162675492
47.39521818850127	69.02722702353844	67.0614369757889	59.20635978898276	70.86878525462828	19.363613044525632	59.51146374038908	88.12644670365489	85.92432061409484	76.13221039494572	90.1635829746946	23.976106111104855	43.1716188111767	62.268496335532426	61.12694997651994	53.69645906029405	64.94766240891778	17.391712562665244	48.52406714855639	69.71045317005348	68.23206084449248	59.689011595465786	72.6671789155808	19.024929163497013	35.558014414752456	51.227337151729955	50.384767877549095	44.31235688455012	53.402859728589334	13.804160334782233
51.86607060633869	81.88845625955071	82.70200925398379	68.19664982107706	85.08905990485333	26.978861709146486	47.106944996365684	70.18424445045318	70.23500630039192	59.278247423011976	69.42968137342712	23.407400747676686	52.937733685336624	82.84437538828988	83.19840450260706	68.52959123509221	83.81812263490093	27.000556055420923	58.49673080067364	89.77242592603051	90.30938391582166	74.96536689186718	91.30911998036942	28.30749047689072	51.69307613351832	78.90637099696934	79.40696796884535	65.41496836922909	81.43730365603237	26.168721557024806
58.73587818833403	87.29604391374876	87.35450897105076	77.9221687882531	91.68868324742718	23.680657056242854	58.219145291168786	86.61502268940339	86.40037102164578	77.17034412304444	89.96888254266985	23.508024632368635	53.68957935810881	77.91985315086178	77.85378123514877	69.61517456032675	81.73888287815053	22.122363498470083	58.0369870770873	86.01839807275665	85.91922971834568	76.67917951882437	89.75452548329422	22.84117722545902	57.39073791040162	85.81773870076952	85.78747899024692	76.6376633615897	89.26894517439521	22.61174320827681
56.355284302536646	84.17756657055429	84.14724725367981	74.19989787846916	89.13980360048689	23.807039046310106	61.47360249713476	90.9813718367687	91.65825776067149	81.10746690623293	95.48188054804288	25.831341751703842	58.97653823429139	84.96954498907459	85.40175643466125	75.66879355358238	89.62963327918524	24.992676640709075	56.49069769086949	83.75862524775957	83.82133137139871	74.56475245624453	87.80908201221595	24.239618191685157	55.428935061567756	80.29219885060888	80.62906685983342	71.55716302279004	84.76719074654252	23.638200538842337
57.243716186898276	87.84753444480677	88.35221903598396	74.70165318905532	91.22266586759046	26.942864132516423	59.13321359049637	93.55929007979577	93.82881337337739	79.49105751243754	95.17682159365097	27.331802209010075	54.564710551090926	84.40431974615873	84.92965933822762	71.85118776510683	87.3646507131518	25.752741953610936	57.878703332577224	89.76332322869777	90.2343309412194	76.94081163137517	92.62562576651128	27.074426375498973	55.92802824349845	84.3845523409223	84.43634068751068	73.0052240678883	85.40678164978623	26.023810941944756
62.825867959055245	90.63087178150279	89.82009345038712	75.87598648032676	93.99341401665602	24.30791425744547	68.9932118588471	100.91745668192607	100.18635223635282	85.42968408102455	103.63622524971183	26.807070973861407	68.54762901083288	99.62747375428452	98.99853625698175	84.94880324407703	103.2942230894344	27.017604891288443	72.78734738330105	107.89112810704907	107.18839580436415	92.4091180397203	110.69208352330149	28.510340299269465	72.71557790979197	109.52442281911753	108.75036180335162	94.01894483108659	112.28531120091411	28.153990109028804
48.23354855401136	68.44635602437705	68.53092186814966	58.848985383040905	73.70688696099154	22.823222830095172	56.80912724927135	82.92740790373414	83.1752626670673	72.27089174669763	86.73706650671144	25.906768200366805	50.005579800940524	72.91387648407242	73.32853852695986	63.10803414723279	77.1658682576452	22.441700758233335	54.09453187377647	79.66479075148473	80.19201704204751	69.29448540926374	83.50028084458017	25.692560833334745	53.298292293497305	79.94470213298428	80.3734362023801	69.45080306996286	83.67054759078756	24.695192856354065
61.70801205855544	85.87463909836134	85.23394151385978	79.51568672357702	89.27255117541527	22.33221651754594	56.34503247569433	77.48205361764514	77.27735478963743	71.92912435296459	81.71473650838237	21.360914114041627	61.91472968045165	82.49006607741089	82.43604215850476	76.55881862671724	86.9101039799825	22.483899278537656	60.036574890511346	81.78833828324288	81.83027473695374	76.12785473784949	86.03508191425709	21.295916273557733	67.32489881951322	93.03033661940322	92.74258845961077	86.1172079947939	97.3260248413488	23.482754897224723
68.42022236501806	101.7032962762574	101.84915366448442	87.43376251392837	104.89798274229561	29.36417159522242	73.3488604048952	109.2657011841927	109.58373091458938	94.46054568235726	111.71212960804091	31.572268711134765	68.82140137369313	100.61914277823068	100.66004052966134	87.39382712493418	103.35677036736563	29.754960717402867	70.4267681941362	104.32726801613583	104.50501740107237	89.7065743680309	107.37040707559409	29.521226133777247	69.13507431623934	103.19699079554825	103.26179727231927	89.00691181282077	105.94635969408408	30.002032764037047
45.65652855800067	72.74320615087818	73.5235989189484	60.8850086152172	69.01566480045828	21.847836758198838	49.31983483257886	79.33449619682604	80.27188180562942	65.4778975230088	73.96858488664733	22.91832286285589	50.739594334054935	80.94159400523904	81.95847853406153	67.92019061083928	76.43632976119079	24.17676869702654	52.64813153029611	84.97761313209398	86.24759330267895	71.37342962682165	80.98625300760764	24.853824964535477	43.67536516522223	68.03919645597526	68.7563320282763	56.76573140206987	65.38029833781887	20.848938605584944
65.4104728758424	96.6325547245417	95.84063575802648	87.2990250961926	101.46295184392662	24.04774364921166	65.91405227130171	96.46398371337548	95.7082109946033	87.46490281514801	101.01831673483446	23.877086202755923	66.34094640248047	94.72177769384457	94.23261232821422	86.33581390730978	99.44023675758477	24.185136880521284	65.45457005753299	91.33739067350959	90.80746308258301	83.20514697134644	96.21268231570298	23.91676254845853	64.92306108986459	90.78943706792325	90.45351141651791	82.98442265767629	95.69608571331801	24.12735808762667
