rest 1	motor 1	emotion 1	rest 2	motor 2	emotion 2
0.0	0.0	0.0	0.0	0.0	0.0
0.136384932297573	0.136461506788837	0.109669549033487	0.15057413254174803	0.29117024926938595	0.158603843808482
0.18890211448814	0.164830303135946	0.36085877273198297	0.21546120409002398	0.187937524725378	0.170207013411167
0.19306175301186	0.136118029849402	0.10201640811635199	0.23190245363891102	0.140741766498573	0.0879866286701362
0.20681814838814003	0.209669952864054	0.470152753277355	0.13986270821426	0.21320771769085797	0.103265255517883
0.12976954045741498	0.261270868994605	0.436341216519647	0.160849812424342	0.131179800625413	0.18199151460149102
0.150920587422585	0.10749859366279901	0.0899459966652813	0.138670692943195	0.19487543927462198	0.0971919765208595
0.191261497967415	0.11756851484940199	0.0933743546617237	0.168615166458252	0.291837348425378	0.23237417491850199
0.154233526882585	0.0828272465149687	0.173085613838276	0.21249965454174802	0.123280231774622	0.28453909176951697
0.188722812452439	0.0670444811359464	0.17189227519325598	0.21553839445825196	0.0636646376588169	0.222679492018501
0.18326059777486	0.122164115653216	0.0895243863067439	0.160057209541748	0.167635741776103	0.0972749300194912
0.18885961650514002	0.068579582514969	0.100413727041274	0.13511093521426	0.0963371719741863	0.10999684227989
0.18454354466186	0.15895860621116298	0.206175645161724	0.17529233778573997	0.063011020475559	0.20279684839850898
0.118540767970917	0.121491255005395	0.11341860901964698	0.22287593630459301	0.130461374725378	0.20850916523209098
0.17629944906514	0.0756555547984195	0.107439397434981	0.258884522458252	0.152860922498573	0.130931932148482
0.15592754413485999	0.0664884575003173	0.17467854616172399	0.24644287554174804	0.0906823254669074	0.13144668173048302
0.09288484025243901	0.0752198528372094	0.134613521019647	0.16844028419564602	0.13055636876513402	0.153937150970136
0.14367207003086	0.13400234786405302	0.126538636434981	0.133574308153968	0.132790597039666	0.128924419991122
0.13402997908504302	0.10375686451496902	0.169454120277355	0.0852717858460324	0.151417446575814	0.117545540008878
0.366111583047917	0.134679982783768	0.0941049372226452	0.15866409242434198	0.10171987016404	0.10795249102986398
0.182667333482585	0.12546238084940198	0.0989996845097417	0.12425381667282101	0.115723665964587	0.0938915172014915
0.20892215706705802	0.10766678787363698	0.159956568193256	0.18070500079257001	0.134820552501427	0.128269163809871
0.20078161150016396	0.189506985783768	0.10649360350974199	0.134597249638911	0.17877949103966698	0.0963649762497787
0.120639179417075	0.38099540383721003	0.0881227161121471	0.0961849382142604	0.19661459696033298	0.152741494781498
0.11229316393814	0.265585950060239	0.0950483239845575	0.10497446268857699	0.182529847039667	0.18653525221850198
0.11627577577840302	0.20871304286405398	0.0953684158382763	0.13492166957565802	0.11396139892581401	0.17643124230210996
0.0533272467825854	0.0554475410698223	0.0866175213998115	0.14290374745142198	0.0631701281665065	0.12524767669789
0.12024544469721	0.0994655627741851	0.109846218838276	0.15729210557565804	0.0492231880741864	0.0797729512185016
0.154731730231358	0.174018276216232	0.0429936809349807	0.149875554361089	0.0820548003004901	0.227393538669517
0.12744291678486	0.0735382181359465	0.0966541901617239	0.167886230277513	0.16493819969951	0.130403093548483
0.20163157028657197	0.141913937653216	0.0796445034448865	0.17649429445825196	0.111195017065535	0.13099602899112198
0.19648661999688502	0.10678920234678399	0.0894433018382761	0.129094146541748	0.0374862028493636	0.0873691429388591
0.115004155286572	0.236223593072922	0.144411908661724	0.15212108566108898	0.10523307559089301	0.0775927016978896
0.19301814902908299	0.198026447788837	0.0548825850593185	0.14280653323891102	0.08295784018515599	0.138313950531472
0.10603017126186	0.347438666716241	0.11485272850974199	0.17581129486108898	0.132964241725378	0.161642716660464
0.0872362995686421	0.137259568211164	0.155182087693256	0.15716081264174803	0.10100345212389698	0.166403932101491
0.104264686052439	0.10383138078883698	0.0642051996163518	0.180451811192809	0.168736594925814	0.144816005438859
0.13383311854756097	0.111234846788836	0.154443431009742	0.15286175015396802	0.0721856539000541	0.10031334369174101
0.203496569752439	0.0797323695003175	0.125683717490259	0.191089523646032	0.16455900510914198	0.109129591339536
0.19450308364983604	0.0575238255875821	0.13242610069111302	0.189960269161089	0.17446315270005402	0.192624471730483
0.17544512613814	0.0944264142015805	0.023126738231983	0.24311402454174802	0.10066472029950999	0.145991921401491
0.137434666380651	0.102078742162791	0.113462906011885	0.215674306458252	0.0996540893745869	0.122074761138859
0.22041551639445997	0.11217743942200101	0.128026802352116	0.19943013754174801	0.169887828815716	0.10214351196176
0.18976564766814	0.145475142072922	0.11962534801964698	0.19463277769280898	0.0735721663091421	0.12041049952916699
0.162310623131358	0.149647673514969	0.0717732799406816	0.13318210045680498	0.0627051318148441	0.173085800148482
0.14080138316185997	0.1250069384251	0.0662328180905204	0.0992258851956463	0.19222503862581397	0.16400644555213598
0.16989457203814	0.0680579379519533	0.0609840590154424	0.11191524778574001	0.0571544767584162	0.152107898398509
0.0775565614134276	0.163087502225815	0.136955749434981	0.14559293184603198	0.0959601356330929	0.12628733006114098
0.10095725165243902	0.237159333072922	0.04925746477735501	0.10080869899286099	0.131219503165534	0.14244282926951699
0.10090858403135801	0.186048953927078	0.0946721743250504	0.204385702007139	0.0940155443995099	0.14561107369789
0.10472549533361802	0.1523980364251	0.10328855394488601	0.213580533090024	0.108042255334466	0.154448382019491
0.196372066721597	0.11033753657799901	0.0945104156869082	0.17179640007541902	0.13270844096690698	0.15043924195984498
0.20464999226186	0.116004295439752	0.14148087349025798	0.084543951277513	0.0610888112000541	0.18015781630211
0.18101724878258502	0.19540826891242702	0.190533518231983	0.14157179979257	0.16733548087462197	0.14182853223824
0.171348389217415	0.0611757394124176	0.163695411980353	0.149245049246032	0.0815178741319872	0.0821380906604636
0.164680391768642	0.162801028499683	0.04023567658664601	0.141492772258252	0.13730071800142699	0.13693642672011
0.17621671965016397	0.0624455042162321	0.18928782422264498	0.224439485804354	0.17279981177462198	0.14705987295984502
0.22158917316186	0.184694927858985	0.138433338308887	0.20170796577970299	0.0513444571497644	0.0914255756014914
0.201444328168642	0.19329327778883698	0.0616889659094795	0.164253425688577	0.184757969690858	0.12377835623824
0.132949229517059	0.105750737225815	0.10360804201964699	0.20973896921426002	0.23269767527462198	0.167124031061141
0.13101601256186	0.159167283560248	0.12163191961214699	0.14969464936108898	0.132981864466907	0.13188652993885902
0.22524984172159698	0.0883159508640536	0.0727963023150193	0.18547285180435397	0.130202184265134	0.18182643900210999
0.18008989206186	0.165141886225815	0.0910462948663521	0.177023688624581	0.107677934109542	0.11699333653824
0.0904499024520829	0.133963064148139	0.10387994288364802	0.072234415241748	0.0823879855014269	0.20758670073048302
0.15691314893814	0.0717698435779991	0.0571065651617238	0.187091467379703	0.0817137164985729	0.366366859988214
0.17550706316186	0.0517681431505979	0.17176277104127402	0.23285049578574	0.18104463472581397	0.304503193011786
0.130882576370917	0.0811063958589852	0.20601830493648499	0.18248507357565802	0.0914296214240403	0.139779523241148
0.0995261493174146	0.108123399864054	0.151077442219647	0.18512646909002398	0.139452829039666	0.25489576445084
0.218005724578403	0.0819174421505979	0.21122453569351798	0.128830410988525	0.126248706966907	0.0589165472497785
0.11863242703814	0.122009292849402	0.0822738999845576	0.11493682021426	0.10393101596033301	0.20584191101949104
