rest 1	motor 1	emotion 1	rest 2	motor 2	emotion 2
101.47460928666	108.168619049543	110.44945027518999	107.718004265066	111.244579389256	105.445287442982
93.17224655843201	100.252837761897	101.639159300213	86.3428830000206	107.38495357915501	104.85039936849
82.0393699027226	92.65230335689958	94.2964030404208	90.50673056694771	93.0925771324922	91.71531554046129
93.9646280665834	87.22844493218071	101.880761559336	87.88997673861441	77.3127945501786	90.42821969233879
104.481174219561	104.90755859053101	104.777883905028	108.427147743264	106.595140854954	109.570053008758
112.57532451238501	117.93019951838001	124.958506046042	122.27360711121	128.52206838849898	127.394741919987
94.5179750170993	102.768324943148	103.99155212480301	92.31921937837342	99.26182384970629	93.19027191847749
66.86038953353851	65.5739255117395	57.241030213246695	69.141969989399	86.1726050995681	57.226790797341
105.251223294444	98.3929248963715	103.97690028844299	101.46569944004801	91.32493140745122	84.5685409404541
95.84682617795342	105.77565668825301	94.53749665654199	97.82317045476809	103.51548635210301	112.40471731561001
102.31068225528999	99.49521461651779	107.544331285679	97.00819322528021	108.029878043608	100.594538652388
106.713828985844	108.042092426264	117.09012969087601	109.24550938596201	112.00070759794201	112.206593390822
102.621652303351	108.557453193498	98.9103688312278	101.02971372569701	91.67045823232941	100.821139976357
101.723741761417	100.25749966920999	97.997705070044	107.75860823183399	102.470589881245	96.30905999358471
112.52936476203001	118.13024500261801	122.690051704469	119.71294863427799	117.90026442621901	125.30541873016001
103.60934665211799	103.96538005722799	103.019906725306	111.23145870697999	108.69752052252701	106.72971576018101
114.635524105324	109.718087862167	118.071647062693	101.04143082948099	114.45945442012399	106.855870635777
88.1486417274217	87.203554112749	102.22984457152	79.28574975218571	94.37025488752458	67.4397700387043
107.688846377866	110.157729764488	108.02078014926	113.29845913650601	113.99939220788201	110.981768225004
109.98877000883101	108.084717113745	112.09012028426201	100.133938868059	108.932528688941	110.054848470251
99.60950530007901	105.430676777918	106.00127338840001	101.825078503875	105.16428586737	94.9402806671842
109.881347410124	104.198313910654	110.11553720200001	104.26727574991101	108.384237161257	104.45213166726299
105.06930471027201	95.15790422604309	105.088093570067	103.874790643004	106.88567265868099	109.425811800613
93.4384851344338	95.73972302073092	105.678516437885	94.8734771467998	107.776972224136	106.205541781593
94.5243102519011	90.92534004463292	87.8153575522649	88.8264596885254	86.67691857316309	93.2285950246264
111.58188111637101	108.510391529386	114.17759323592699	110.43309129952299	112.20829100177299	110.94246836189501
95.59786763940399	87.33658071589458	93.31260845189121	97.5927321667155	96.0407233145871	82.8512154661372
111.706013698272	113.07013208792601	115.256903500009	113.41459520212099	109.852045357263	107.81296890153999
