rest 1	motor 1	emotion 1	rest 2	motor 2	emotion 2
32.8009523726921	36.049068679812706	37.8010631790437	34.8141303635247	37.872550813794206	36.0171801030611
32.5794292135885	35.2021101651181	36.847416597337606	26.250511492456102	42.8549086131136	36.813160133218105
27.967374433885304	35.1715629744077	36.967535502542205	32.6860718730517	35.9055544492695	33.4664599144876
36.018496791946	29.1057266665839	42.0620790379886	29.3321049314162	24.8078816449607	29.914341308584298
48.1466327594305	46.685071632023	50.5489492893188	50.5100359076946	48.623561672894404	50.72338461671411
39.334738095607705	41.330644555655105	46.1283743083564	40.8861389476545	48.5100979779572	46.4258220090574
31.7459014446042	35.4848530267994	36.846767063546096	29.514874926540898	33.354175200724804	28.6355422816067
15.7611383271292	15.852619220379	12.070564804482999	15.8834012819745	22.9032613850206	12.2673934135076
44.77621070859	38.396716261486894	41.7847439044363	37.737815858047796	30.7843492177811	29.410648471259304
28.265865628951996	34.4308767152306	30.067732455374603	28.0759156826018	33.7184687009696	37.172797956692
40.2208200596819	36.5393620717536	42.6819553043324	32.9904835584842	41.1685558698164	37.7894101437872
54.360530518139804	54.4887002488917	64.3507725249497	52.5349316067023	60.197237150613496	60.7643609216586
38.9587138463758	42.187006537844404	36.7863630734783	33.5069533017134	30.182456445981398	35.335366890156
34.909908913759104	32.4183725127127	31.754740922236298	37.8669782279043	34.1919105803152	30.0932426665834
33.469749008456695	36.6269996302666	40.8994884546441	35.423125268512294	32.892216242550504	39.3667728764383
35.2098387952461	34.9999780587042	35.3248486261752	38.399703997684895	36.99766182983829	37.5743923036638
42.177862904980294	36.9731342838036	44.121479304618795	33.0269263322707	40.605855783944996	37.2812457328819
21.1569558256961	20.753165597370003	27.7570991824046	18.0317999614926	22.5553090284025	14.137936018663499
37.9146269912361	36.8694077176365	35.4155463098109	38.40496267168879	39.316485860677	35.568093734652706
44.6710644185944	42.4071022230626	45.9339663170292	36.1457443580788	42.6265759867016	44.7057245507883
36.29721869481771	36.94766205515	38.8314997258837	35.459558352909795	38.0259901104455	32.5577531361008
38.3932092960926	31.6993998874482	40.7884826281368	31.9100565430207	34.8364725696544	32.2928090504406
47.762820059088895	36.51550248094011	44.12661607321321	40.401069886209704	44.0969560573613	46.4418198949685
29.9629658226329	29.7044028647561	35.863704844200896	29.6565804768653	37.3126468588586	35.8584544948623
38.015311781111606	36.0255876340802	31.797772273890004	33.4417759077914	36.092835667069295	36.3338711833892
43.9994139518569	42.9632906323074	47.9158655927008	44.0169427386485	45.8556394756361	45.4567198406332
33.5808845097217	27.673889590756197	31.9772173359256	34.400768223028194	34.9771849258337	24.9609412391292
43.7984910490434	45.6037796499631	47.8019634103102	42.5704363600254	37.9105313158139	37.248778441594
