rest 1	motor 1	emotion 1	rest 2	motor 2	emotion 2
0.0	0.0	0.0	0.0	0.0	0.0
0.19384250258261	0.0703138328752996	0.159726153620559	0.20859674863199104	0.252105537311588	0.146664936874028
0.12729801862527498	0.0914153255369149	0.240621652775184	0.18049844238282503	0.18231151670374804	0.148540183676771
0.17016621718560998	0.0932881557146365	0.0671618727704339	0.665431983226673	0.189142423296253	0.118906912666353
0.187857513128532	0.107462930386623	0.149147258435062	0.962809743226673	0.123307993322706	0.193821407533616
0.21122947233315603	0.16771972133753	0.128031872260749	0.628733846633155	0.226696804613924	0.20311742948051398
0.14590383976684398	0.0902878082410218	0.150552362770434	0.472673390276243	0.20306101466675303	0.150642023125972
0.19204146455039398	0.146992630191929	0.120218107229566	0.38671452964657	0.14937020194271303	0.15843840792600197
0.0686706380449138	0.15351907466247	0.118335662079373	0.152704241445195	0.14320939466675303	0.154363287073997
0.11338394268561	0.18392061033753	0.13439687200392	0.10450724852237898	0.119508441942712	0.16063682792600198
0.214621722596279	0.0742855903974136	0.17051522843981198	0.12200126227321198	0.09916408392105401	0.174499009968686
0.111125500403721	0.156126534456985	0.10535106362055902	0.0615113966331554	0.0758567040060838	0.0685158394805146
0.13484378789627902	0.13090011570681198	0.0913301120746226	0.171144718631991	0.0838447726884116	0.13489042799153098
0.0822390558944053	0.156558360293188	0.0765194163392921	0.11586134881855302	0.0656341993749578	0.160708579480514
0.195669690651267	0.16955100654301503	0.130767842775184	0.10515025118144698	0.119630760309874	0.12033261253361599
0.130797186199241	0.182115739293189	0.10157296770860198	0.145245687757346	0.0404715346403776	0.0885622213458366
0.0720416825550863	0.16588310466247	0.18484867777043398	0.190184597757347	0.15959146194271398	0.240101186874028
0.16146571373315602	0.19163430033753	0.113012427708602	0.0730621096160116	0.107795734666753	0.11158496385118401
0.166635888748733	0.11556111024102197	0.18199976137944102	0.100844961305023	0.144914457396618	0.171070786874028
0.0804784163597102	0.20664277019192898	0.10872605299133001	0.0608604913216185	0.12347797805728698	0.0274704079260022
0.10792256203315599	0.0372859484630854	0.15497925277043398	0.048131156633155	0.0831090467132395	0.162437330428305
0.13220841896684402	0.13218043975897803	0.0446536972607492	0.0297972943184378	0.48338745805728706	0.14271970957169502
0.119804932796279	0.208497235706812	0.114496697770434	0.326803767757346	0.247738767311588	0.11674009641611499
0.0629406133919634	0.22163249943878896	0.0980916042851866	0.0486877305676046	0.320570245386076	0.265961562926002
0.0877984318962786	0.0509578005430148	0.14719239071006301	0.137463690383989	0.174358459374958	0.174330857073998
0.10297480090372099	0.0812061981428966	0.146347432229566	0.15534583674276903	0.12416708827288	0.200699707926002
0.189190520033156	0.128399292435655	0.17950491869189103	0.242753397757346	0.065111511727121	0.18127226842854
0.13359004096684401	0.101900177564345	0.18041846336848003	0.183572029616012	0.0603719409705439	0.10877855999433901
0.0882858805962786	0.13241473533753	0.15131744869189	0.126294433257232	0.0794566753860761	0.221225647533616
0.0448042728864832	0.11814074966247	0.128427697739251	0.161925152242654	0.101363465993916	0.170960272926002
0.0841555703143898	0.16557953343879	0.0642623091349933	0.24404530038398803	0.125678426703748	0.172389475519486
0.076567549248733	0.114592025139763	0.19345822777518398	0.167281131227837	0.104571634613924	0.19185339678284696
0.139677910751267	0.13711004533753	0.159866446308109	0.21001998852237802	0.0943301353860758	0.089509847073998
0.18909199724873302	0.091461825077225	0.21895097869189104	0.208466372382825	0.0895233723732448	0.128361729480515
