sub-001	sub-002	sub-003	sub-004	sub-005	sub-006	sub-007	sub-010	sub-011	sub-012	sub-013	sub-015	sub-016	sub-017	sub-018	sub-019	sub-020	sub-021	sub-022	sub-023	sub-024	sub-025	sub-026	sub-027	sub-029	sub-030	sub-031	sub-032
0.45305823464778416	0.0010987669393236479	0.1481810115350488	-0.056525454767427666	0.2979815258296271	-0.22214627477785373	0.17061611374407584	0.016115248443413503	0.3936027347088268	-0.10241672109732201	0.10568777732956837	-0.13264567499095187	-0.10291783664998169	-0.24738165060745707	-0.035106846925425206	-0.07135953608247422	0.20998657062629716	0.14760102551581003	-0.16566963740691001	-0.10352826272738372	-0.018068611891099987	-0.0065505043888379405	0.45661881977671454	0.5530598958333334	-0.007935539006226346	-0.17290076335877863	-0.08533756562080332	-0.1308769149498151
0.47613234037358076	0.005493834696618239	0.22160603371783497	-0.04456110365034794	0.31748203900102634	-0.20369104579630895	0.13517411910158664	-0.0073251129288243195	0.2893419606885606	-0.10359242325277597	0.1036708350141186	-0.13644589214621788	-0.09070931510194115	-0.2316715542521994	-0.013737461840383776	-0.12870489690721648	0.19509217433768772	0.1493102185325357	-0.16701257477719447	-0.0938835307044317	0.053961665242339155	-0.040613127210795234	0.47129186602870815	0.6018880208333334	0.0013429373702844585	-0.1148854961832061	-0.11378342082773776	-0.1527997886951928
0.4697839091685997	0.01880112318398242	0.2761756876663709	-0.02405078744963985	0.34929866575436197	-0.19480519480519481	0.10302905419328251	-0.01538273715053107	0.18288365278964716	-0.11639451338994121	0.06736587333602259	-0.13463626492942454	-0.08314003174215602	-0.1841223292836196	0.01744439598778892	-0.2268041237113402	0.19301672567452083	0.12684653888414113	-0.17384934684409717	-0.07996581613966548	0.0871688438530094	-0.07428271976942225	0.5012759170653908	0.4544270833333333	0.003418386033451349	0.016793893129770993	-0.1374679526309364	-0.15517696777601692
0.4072762788426322	0.030399218654620926	0.35159716060337176	0.006592601635941888	0.3681149503934314	-0.1799954431533379	0.04162373789408613	-0.004639238188255402	0.0827737760957148	-0.12540822991508818	0.08471157724889068	-0.12721679334057184	-0.08643633256012696	-0.17155425219941348	0.049062363715656344	-0.29526417525773196	0.14589183249908436	0.11305090953485533	-0.1793431815407154	-0.05298498351849591	0.13002075448663167	-0.11122756452246824	0.503030303030303	0.4088541666666667	0.014650225857648639	0.07251908396946564	-0.17128555731900866	-0.15398837823560485
0.339763154681968	0.04456110365034794	0.41881100266193433	0.04016603589305335	0.396510434485118	-0.1544771018455229	0.018339171646404286	-0.019167378830423635	0.023928702234159445	-0.11234487263226649	0.07745058491327148	-0.13101701049583786	-0.08326211695763643	-0.16401340594888983	0.10510248582642825	-0.3121778350515464	0.09962153583201075	0.09595897936759859	-0.1922842143816384	-0.028934196068856062	0.16212916615797826	-0.12668675488012576	0.5247208931419458	0.2887369791666667	0.00781345379074594	0.1366412213740458	-0.18434867537541202	-0.1435552033808769
0.2682212184104505	0.06006592601635942	0.4880212954747116	0.04932242705408375	0.42216900444748545	-0.13579403053087263	0.0030908716257984753	-0.01489439628860945	-0.05249664265657429	-0.11143043762246897	0.06776926179911255	-0.10857763300760044	-0.0850933951898425	-0.16862170087976538	0.1639773222852159	-0.34616623711340205	0.04541570015871078	0.08228543523379318	-0.20571358808448298	0.001465022585764864	0.1655475521914296	-0.14214594523778332	0.5263157894736842	0.1767578125	0.01855695275302161	0.24885496183206107	-0.18105237455744108	-0.140121500264131
0.1903308509339519	0.06775729459162495	0.520851818988465	0.0804541570015871	0.4413274033527198	-0.09728867623604466	-0.014630125695446116	-0.00756928335978513	-0.11305090953485533	-0.12736773350751143	0.08148446954417103	-0.11997828447339848	-0.0803320717861067	-0.17909509844993715	0.26166593981683384	-0.35695876288659795	0.0021975338786472958	0.06385056769625198	-0.21609083140031743	0.03650347942864119	0.17043096081064582	-0.1532818026988078	0.5223285486443381	0.08984375	-0.0012208521548040532	0.35038167938931297	-0.17275057990477352	-0.1279714738510301
0.12318398241972897	0.08375045781955805	0.5507985803016859	0.10255158100354048	0.42011631885049605	-0.0708589655958077	-0.03379352977539666	-0.02380661701867904	-0.1769014772311073	-0.12227302416721098	0.10931827349737798	-0.13427433948606587	-0.06262971554144793	-0.24633431085043989	0.3628434365460096	-0.37177835051546393	-0.02637040654376755	0.0643389085581736	-0.21450372359907216	0.07288487364180198	0.17873275546331338	-0.16743089217869775	0.5349282296650718	-0.02734375	-0.006348431204981077	0.45	-0.1815407154193627	-0.11833069202324353
0.07727994139909657	0.0963252350140398	0.5785270629991127	0.1309974362104749	0.369483407458091	-0.059466848940533154	-0.039975273026993614	-0.01904529361494323	-0.22378219997558296	-0.11430437622468975	0.10528438886647842	-0.12251176257690916	-0.04065437675497497	-0.241097612065354	0.4441779328390755	-0.39271907216494845	-0.05151996093273105	0.05090953485532902	-0.23672323281650592	0.10108655841777561	0.17653522158466609	-0.2149875540416612	0.527591706539075	-0.11197916666666667	0.04480527408130875	0.5675572519083969	-0.16408252960566475	-0.12031167459059694
0.02356244658771823	0.08167500915639116	0.5299467613132209	0.14418263948235868	0.3024290112897708	-0.009341535657325132	-0.06387801359983515	0.006592601635941888	-0.25552435600048834	-0.11809274983670803	0.12020976200080678	-0.1179876945349258	-0.020510316200708093	-0.24319229157938835	0.4810292193632795	-0.40786082474226804	-0.07764619704553778	0.04504944451226956	-0.2381882554022708	0.12330606763520938	0.1811744597729215	-0.21511856412943797	0.5465709728867624	-0.13020833333333334	0.03491637162739592	0.6950381679389313	-0.1631058478818215	-0.09231378763866878
